soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep
2015,15,1532,880594532,1532,124,27,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,7,910
2015,15,1532,880594532,1532,124,27,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,3,3000
2015,15,1532,880594532,1532,124,27,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,54,DEKAR,61,3294
2015,6,616,998208459,616,56,39,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Fjellområde,60,DEKAR,19,1140
2015,6,616,998208459,616,56,39,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,20,DEKAR,19,380
2015,6,616,998208459,616,56,39,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Fjellområde,30,DEKAR,16,480
2015,6,616,998208459,616,56,39,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,165,DEKAR,6,990
2015,14,1431,980255352,1431,39,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,261,DEKAR,24,6264
2015,14,1431,980255352,1431,39,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,393,DEKAR,2,786
2015,15,1505,990529337,1505,117,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,6,780
2015,15,1505,990529337,1505,117,7,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,54,DEKAR,212,11448
2015,16,1657,998176239,1657,77,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,16,1657,998176239,1657,77,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,70,DEKAR,0,0
2015,16,1657,998176239,1657,77,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,70,DEKAR,83,5810
2015,16,1657,998176239,1657,77,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,125,DEKAR,0,0
2015,16,1657,998176239,1657,77,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,155,DEKAR,41,6355
2015,16,1634,980438821,1634,276,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,260,DEKAR,23,5980
2015,16,1634,980438821,1634,276,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,260,DEKAR,3,780
2015,16,1634,980438821,1634,276,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,200,DEKAR,3,600
2015,16,1634,980438821,1634,276,1,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,440,DEKAR,5,2200
2015,11,1106,984919506,1106,8,9,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,55,DEKAR,29,1595
2015,11,1106,984919506,1106,8,9,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,57,DEKAR,2,114
2015,11,1106,984919506,1106,8,9,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,80,ANTALL,4,320
2015,11,1106,984919506,1106,8,9,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Høy tilrettelegging,6,METER,577,3462
2015,12,1238,885884172,1238,16,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,225,DEKAR,47,10575
2015,12,1238,885884172,1238,16,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,460,DEKAR,21,9660
2015,12,1238,885884172,1238,16,3,0,Kulturlandskap,Beite i utmark,Sau/geit,45,ANTALL_DYR,391,17595
2015,10,1032,999146228,1032,48,8,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,163,DEKAR,44,978
2015,10,1032,999146228,1032,48,8,0,Kulturlandskap,Beite i utmark,Sau/geit,77,ANTALL_DYR,0,0
2015,16,1621,869669482,1621,76,18,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,16,1621,869669482,1621,76,18,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,70,DEKAR,230,16100
2015,11,1101,990271550,1101,14,20,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,55,DEKAR,0,0
2015,11,1101,990271550,1101,14,20,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Høy tilrettelegging,6,METER,519,3114
2015,12,1251,988113441,1251,53,2,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Øyer/holmer/veiløse områder,1000,DEKAR,35,25000
2015,12,1251,988113441,1251,53,2,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,100,DYREENHETER,0,0
2015,12,1251,988113441,1251,53,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,225,DEKAR,5,1125
2015,12,1251,988113441,1251,53,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,460,DEKAR,19,8740
2015,12,1251,988113441,1251,53,2,0,Kulturlandskap,Beite i utmark,Sau/geit,45,ANTALL_DYR,49,2205
2015,14,1445,969342847,1445,122,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,261,DEKAR,18,4698
2015,14,1445,969342847,1445,122,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,393,DEKAR,10,3930
2015,14,1445,969342847,1445,122,1,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,114,5700
2015,14,1445,969342847,1445,122,1,0,Kulturmiljøer og kulturminner,Drift av enkeltseter med melkeproduksjon,6-8 uker,30000,ANTALL,1,30000
2015,14,1445,969342847,1445,122,1,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,480,4320
2015,11,1112,976005562,1112,51,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,55,DEKAR,10,550
2015,11,1112,976005562,1112,51,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,57,DEKAR,9,513
2015,11,1112,976005562,1112,51,1,0,Kulturlandskap,Beite i utmark,Hest/storfe,130,ANTALL_DYR,6,780
2015,11,1102,969808935,1102,64,5,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,462,3234
2015,11,1102,969808935,1102,64,5,0,Avrenning til vassdrag og kyst,Miljøavtale,Trinn 2,50,DEKAR,102,5100
2015,16,1621,969302497,1621,80,23,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,16,1621,969302497,1621,80,23,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,70,DEKAR,129,9030
2015,17,1751,991153071,1751,26,4,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,179,DEKAR,59,10561
2015,18,1827,986108130,1827,46,3,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Øyer/holmer/veiløse områder,190,DYREENHETER,57,10830
2015,18,1827,986108130,1827,46,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1100,ANTALL,6,6600
2015,18,1827,986108130,1827,46,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,1100,DEKAR,4,4400
2015,18,1827,986108130,1827,46,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Slått,1600,DEKAR,4,6400
2015,18,1827,986108130,1827,46,3,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,1100,DEKAR,1,1100
2015,18,1827,986108130,1827,46,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"23,5",DEKAR,195,"4582,5"
2015,9,938,969332728,938,22,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Bygdenært,120,DEKAR,30,3600
2015,9,938,969332728,938,22,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,175,DEKAR,192,15750
2015,11,1133,884852072,1133,127,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,55,DEKAR,38,2090
2015,11,1133,884852072,1133,127,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,57,DEKAR,24,1368
2015,11,1133,884852072,1133,127,2,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,80,ANTALL,12,960
2015,17,1719,979545223,1719,70,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,17,1719,979545223,1719,70,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,0,0
2015,17,1719,979545223,1719,70,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,63,DEKAR,73,4599
2015,17,1719,979545223,1719,70,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,120,DEKAR,27,3240
2015,17,1719,979545223,1719,70,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,50,DEKAR,252,12600
2015,17,1719,979545223,1719,70,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,50,DEKAR,252,12600
2015,4,417,997680588,417,56,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,190,DEKAR,34,6460
2015,4,417,997680588,417,56,1,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,190,DEKAR,30,5700
2015,4,417,997680588,417,56,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,4,417,997680588,417,56,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,89,DEKAR,62,5518
2015,4,417,997680588,417,56,1,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,50,DEKAR,128,6400
2015,17,1744,990618925,1744,25,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,179,DEKAR,152,27208
2015,17,1744,990618925,1744,25,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,270,DEKAR,7,1890
2015,4,439,988369144,439,142,6,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,190,DEKAR,30,5700
2015,4,439,988369144,439,142,6,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,50,DEKAR,0,0
2015,4,439,988369144,439,142,6,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,50,DEKAR,74,3700
2015,14,1421,969165279,1421,31,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,261,DEKAR,14,3654
2015,14,1421,969165279,1421,31,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,393,DEKAR,60,23580
2015,14,1421,969165279,1421,31,4,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2015,14,1421,969165279,1421,31,4,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,0,0
2015,14,1421,969165279,1421,31,4,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,150,ANTALL,1,150
2015,14,1421,969165279,1421,31,4,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,2097,18873
2015,17,1736,869696382,1736,55,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,17,1736,869696382,1736,55,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,73,DEKAR,58,4234
2015,17,1736,869696382,1736,55,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,150,DEKAR,57,8550
2015,11,1101,969444089,1101,118,1,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,445,3115
2015,2,229,994042416,229,55,5,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,560,DYREENHETER,9,5040
2015,2,229,994042416,229,55,5,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,2,229,994042416,229,55,5,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,80,DEKAR,10,800
2015,2,229,994042416,229,55,5,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,160,DEKAR,60,9600
2015,2,229,994042416,229,55,5,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,190,DEKAR,36,6840
2015,2,229,994042416,229,55,5,0,Avrenning til vassdrag og kyst,Vegetasjonssone,Korn,10,METER,176,1760
2015,17,1714,882951782,1714,181,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,17,1714,882951782,1714,181,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,2,0
2015,17,1714,882951782,1714,181,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,63,DEKAR,26,1638
2015,17,1714,882951782,1714,181,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,120,DEKAR,23,2760
2015,17,1714,882951782,1714,181,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,160,DEKAR,20,3200
2015,11,1101,969372576,1101,78,20,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,55,DEKAR,46,2530
2015,11,1101,969372576,1101,78,20,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,57,DEKAR,29,1653
2015,11,1101,969372576,1101,78,20,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2015,11,1101,969372576,1101,78,20,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Lav tilrettelegging,4,METER,197,788
2015,15,1519,984661436,1519,116,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,11,1430
2015,15,1519,984661436,1519,116,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,10,1300
2015,6,615,969872994,615,17,2,0,Biologisk mangfold,Slått av biologisk verdifulle arealer,Slått av biologisk verdifulle arealer,800,DEKAR,3,2400
2015,6,615,969872994,615,17,2,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,250,DEKAR,4,1000
2015,6,615,969872994,615,17,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,6,615,969872994,615,17,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,40,DEKAR,2,80
2015,6,615,969872994,615,17,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,50,DEKAR,7,350
2015,6,615,969872994,615,17,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,110,DEKAR,15,1650
2015,11,1102,969407744,1102,8,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,55,DEKAR,16,880
2015,11,1102,969407744,1102,8,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,57,DEKAR,8,456
2015,11,1102,969407744,1102,8,7,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2015,11,1102,969407744,1102,8,7,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,696,4872
2015,11,1101,984131070,1101,19,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,55,DEKAR,105,5775
2015,11,1101,984131070,1101,19,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,57,DEKAR,41,2337
2015,4,437,981663063,437,167,27,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,50,DEKAR,69,3450
2015,14,1401,969165643,1401,14,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,261,DEKAR,23,6003
2015,14,1401,969165643,1401,14,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,393,DEKAR,13,5109
2015,14,1401,969165643,1401,14,1,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,732,6588
2015,11,1121,876554542,1121,58,1,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,600,4200
2015,11,1121,876554542,1121,58,1,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,80,DEKAR,208,16640
2015,5,533,883231422,533,10,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,92,DEKAR,11,1012
2015,5,533,883231422,533,10,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,92,DEKAR,1,92
2015,5,533,883231422,533,10,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,96,DEKAR,11,1056
2015,5,533,883231422,533,10,4,0,Avrenning til vassdrag og kyst,Utsatt omlegging av eng,Utsatt omlegging av eng,92,DEKAR,20,1840
2015,5,521,969253151,521,21,3,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,41,DEKAR,37,1517
2015,11,1101,991528016,1101,118,12,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,55,DEKAR,34,1870
2015,11,1101,991528016,1101,118,12,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,57,DEKAR,23,1311
2015,11,1101,991528016,1101,118,12,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2015,11,1101,991528016,1101,118,12,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,502,3514
2015,5,520,969757419,520,144,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,92,DEKAR,25,2300
2015,5,520,969757419,520,144,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,92,DEKAR,16,1472
2015,5,520,969757419,520,144,1,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2015,5,520,969757419,520,144,1,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,41,DEKAR,41,1681
2015,4,412,969888149,412,21,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,190,DEKAR,14,2660
2015,4,412,969888149,412,21,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,89,DEKAR,10,890
2015,4,412,969888149,412,21,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,50,DEKAR,35,1750
2015,1,125,913353897,125,101,1,0,Kulturlandskap,Skjøtsel av særegne landskapselementer,Åkerholmer,276,ANTALL,5,1380
2015,1,125,913353897,125,101,1,0,Kulturlandskap,Skjøtsel av særegne landskapselementer,Gårdsdammer,460,ANTALL,3,1380
2015,1,125,913353897,125,101,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,1,125,913353897,125,101,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,9,0
2015,1,125,913353897,125,101,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,125,DEKAR,39,4875
2015,1,125,913353897,125,101,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,138,DEKAR,6,828
2015,1,125,913353897,125,101,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,147,DEKAR,24,3528
2015,14,1413,975674487,1413,6,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,261,DEKAR,35,9135
2015,14,1413,975674487,1413,6,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,393,DEKAR,7,2751
2015,14,1413,975674487,1413,6,2,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2015,14,1413,975674487,1413,6,2,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,150,ANTALL,1,150
2015,14,1413,975674487,1413,6,2,0,Biologisk mangfold,Slått av biologisk verdifulle arealer,Slått av biologisk verdifulle arealer,580,DEKAR,74,42920
2015,14,1413,975674487,1413,6,2,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,190,DEKAR,11,2090
2015,14,1413,975674487,1413,6,2,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,975,8775
2015,5,521,969115514,521,152,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,92,DEKAR,38,3496
2015,5,521,969115514,521,152,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,92,DEKAR,6,552
2015,5,521,969115514,521,152,2,0,Kulturlandskap,Beite i utmark,Hest/storfe,585,ANTALL_DYR,0,0
2015,5,521,969115514,521,152,2,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,41,DEKAR,37,1517
2015,5,521,969115514,521,152,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,5,521,969115514,521,152,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,88,DEKAR,5,440
2015,5,534,991916768,534,109,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,5,534,991916768,534,109,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,64,DEKAR,13,832
2015,5,534,991916768,534,109,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,96,DEKAR,91,8736
2015,5,534,991916768,534,109,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,138,DEKAR,19,2622
2015,5,534,991916768,534,109,4,0,Avrenning til vassdrag og kyst,Vegetasjonssone,Korn,19,METER,1086,20634
2015,18,1848,888322582,1848,79,6,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Bygdenært,200,DEKAR,0,0
2015,18,1848,888322582,1848,79,6,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,56,11200
2015,18,1848,888322582,1848,79,6,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,1172,"4453,6"
2015,16,1601,869687502,1714,179,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,16,1601,869687502,1714,179,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,70,DEKAR,109,7630
2015,16,1601,869687502,1714,179,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,70,DEKAR,71,4970
2015,16,1601,869687502,1714,179,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,125,DEKAR,35,4375
2015,16,1621,987672129,1621,63,4,0,Kulturmiljøer og kulturminner,Hesjing,Hesjing,320,DEKAR,4,1280
2015,16,1621,987672129,1621,63,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2015,16,1621,987672129,1621,63,4,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,70,DEKAR,192,13440
2015,11,1112,889554312,1112,42,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,55,DEKAR,59,3245
2015,11,1112,889554312,1112,42,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,57,DEKAR,76,4332
2015,11,1112,889554312,1112,42,2,0,Kulturlandskap,Beite i utmark,Sau/geit,80,ANTALL_DYR,0,0
2015,11,1112,889554312,1112,42,2,0,Kulturlandskap,Beite i utmark,Hest/storfe,130,ANTALL_DYR,52,6760
2015,14,1411,969833344,1411,126,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,261,DEKAR,24,6264
2015,14,1411,969833344,1411,126,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,393,DEKAR,3,1179
2015,14,1411,969833344,1411,126,1,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,0,0
2015,15,1524,969845407,1524,1,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,19,2470
2015,15,1524,969845407,1524,1,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,12,1560
2015,15,1524,969845407,1524,1,5,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2015,14,1426,969449579,1426,116,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,261,DEKAR,71,18531
2015,14,1426,969449579,1426,116,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,393,DEKAR,21,8253
2015,14,1426,969449579,1426,116,1,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2015,14,1426,969449579,1426,116,1,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,858,7722
2015,15,1566,992996633,1566,115,10,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,16,2080
2015,15,1566,992996633,1566,115,10,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,0,0
2015,15,1566,992996633,1566,115,10,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,54,DEKAR,24,1296
2015,5,522,969113627,522,229,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,92,DEKAR,114,10488
2015,5,522,969113627,522,229,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,92,DEKAR,26,2392
