soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep
2014,17,1721,977046017,1721,129,1,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Slått,1000,DEKAR,0,0
2014,17,1721,977046017,1721,129,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,17,1721,977046017,1721,129,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,0,0
2014,17,1721,977046017,1721,129,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,70,DEKAR,144,10080
2014,17,1721,977046017,1721,129,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,121,DEKAR,9,1089
2014,17,1721,977046017,1721,129,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,153,DEKAR,29,4437
2014,5,534,991470808,534,124,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,95,DEKAR,9,855
2014,5,534,991470808,534,124,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,95,DEKAR,1,95
2014,5,534,991470808,534,124,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,5,534,991470808,534,124,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,65,DEKAR,17,1105
2014,5,534,991470808,534,124,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,97,DEKAR,64,6208
2014,5,534,991470808,534,124,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,139,DEKAR,58,8062
2014,4,425,969432005,425,193,16,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,4,425,969432005,425,193,16,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,100,DEKAR,33,3300
2014,16,1601,898035042,1601,325,2,0,Kulturmiljøer og kulturminner,Hesjing,Hesjing,300,DEKAR,24,7200
2014,16,1663,969637987,1663,55,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,16,1663,969637987,1663,55,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,70,DEKAR,37,2590
2014,16,1663,969637987,1663,55,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,70,DEKAR,179,12530
2014,16,1663,969637987,1663,55,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,125,DEKAR,101,12625
2014,5,517,869323292,517,301,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,95,DEKAR,61,5795
2014,5,517,869323292,517,301,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,95,DEKAR,15,1425
2014,5,517,869323292,517,301,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,5,517,869323292,517,301,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,129,DEKAR,9,1161
2014,11,1101,994716794,1101,4,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,56,DEKAR,19,1064
2014,11,1101,994716794,1101,4,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,58,DEKAR,6,348
2014,11,1101,994716794,1101,4,7,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2014,11,1101,994716794,1101,4,7,0,Biologisk mangfold,Bevaringsverdige husdyrraser,Storfe,1500,ANTALL_DYR,6,9000
2014,14,1445,989607693,1445,82,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,270,DEKAR,19,5130
2014,14,1445,989607693,1445,82,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,405,DEKAR,16,6480
2014,14,1445,989607693,1445,82,1,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,0,0
2014,14,1445,989607693,1445,82,1,0,Kulturlandskap,Beite i utmark,Hest/storfe,100,ANTALL_DYR,0,0
2014,14,1445,989607693,1445,82,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,500,ANTALL,3,1500
2014,14,1445,989607693,1445,82,1,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,255,2295
2014,15,1528,984744374,1528,26,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,15,1528,984744374,1528,26,3,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,60,DEKAR,48,2880
2014,15,1528,984744374,1528,26,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,42,DEKAR,51,2142
2014,4,426,969883643,426,51,36,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,4,426,969883643,426,51,36,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,55,DEKAR,13,715
2014,4,426,969883643,426,51,36,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,100,DEKAR,34,3400
2014,4,426,969883643,426,51,36,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,160,DEKAR,9,1440
2014,4,426,969883643,426,51,36,0,Plantevernmidler,Ugrasharving,Ugrasharving,60,DEKAR,57,3420
2014,18,1804,969459876,1804,82,5,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"4,3",METER,2400,10320
2014,17,1702,911841002,1702,189,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,17,1702,911841002,1702,189,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,60,DEKAR,71,4260
2014,17,1702,911841002,1702,189,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,91,DEKAR,20,1820
2014,17,1702,911841002,1702,189,2,0,Avrenning til vassdrag og kyst,Grasdekt vannvei,Korn,10,METER,566,5660
2014,5,536,991745068,536,45,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,160,DYREENHETER,0,0
2014,5,536,991745068,536,45,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,95,DEKAR,78,7410
2014,5,536,991745068,536,45,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,95,DEKAR,1,95
2014,5,536,991745068,536,45,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,5,536,991745068,536,45,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,169,DEKAR,154,26026
2014,8,811,988422177,811,32,47,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,240,DEKAR,117,4560
2014,16,1636,970568298,1636,115,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,16,1636,970568298,1636,115,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,70,DEKAR,77,5390
2014,12,1216,897628112,1216,36,24,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,200,DYREENHETER,237,15000
2014,12,1216,897628112,1216,36,24,0,Kulturlandskap,Beite i utmark,Sau/geit,55,ANTALL_DYR,30,1650
2014,12,1216,897628112,1216,36,24,0,Biologisk mangfold,Beite av kystlynghei,Beite av kystlynghei,100,DYREENHETER,0,0
2014,12,1235,982818435,1235,199,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,225,DEKAR,15,3375
2014,12,1235,982818435,1235,199,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,460,DEKAR,11,5060
2014,16,1621,969159090,1621,64,30,0,Biologisk mangfold,Bevaringsverdige husdyrraser,Storfe,1800,ANTALL_DYR,3,5400
2014,14,1417,969343134,1417,71,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,270,DEKAR,18,4860
2014,14,1417,969343134,1417,71,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,405,DEKAR,22,8910
2014,14,1417,969343134,1417,71,2,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,78,3900
2014,14,1417,969343134,1417,71,2,0,Kulturlandskap,Beite i utmark,Hest/storfe,100,ANTALL_DYR,11,1100
2014,14,1417,969343134,1417,71,2,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,150,ANTALL,6,900
2014,14,1417,969343134,1417,71,2,0,Biologisk mangfold,Bevaringsverdige husdyrraser,Storfe,1000,ANTALL_DYR,10,10000
2014,14,1417,969343134,1417,71,2,0,Biologisk mangfold,Bevaringsverdige husdyrraser,Hest,1000,ANTALL_DYR,1,1000
2014,14,1417,969343134,1417,71,2,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,500,ANTALL,1,500
2014,14,1417,969343134,1417,71,2,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,241,2169
2014,4,437,981537238,437,75,3,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,200,DEKAR,12,2400
2014,5,541,985514801,541,29,12,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,95,DEKAR,16,1520
2014,5,541,985514801,541,29,12,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,95,DEKAR,8,760
2014,5,541,985514801,541,29,12,0,Kulturlandskap,Beite i utmark,Sau/geit,120,ANTALL_DYR,0,0
2014,5,541,985514801,541,29,12,0,Kulturlandskap,Beite i utmark,Hest/storfe,585,ANTALL_DYR,9,5265
2014,5,541,985514801,541,29,12,0,Kulturmiljøer og kulturminner,Drift av enkeltseter med melkeproduksjon,8 uker eller mer,38500,ANTALL,1,38500
2014,5,541,985514801,541,29,12,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,42,DEKAR,48,2016
2014,4,402,969928477,402,54,6,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,4,402,969928477,402,54,6,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,55,DEKAR,4,220
2014,4,402,969928477,402,54,6,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,100,DEKAR,179,17900
2014,14,1449,969342529,1449,129,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,270,DEKAR,44,11880
2014,14,1449,969342529,1449,129,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,405,DEKAR,1,405
2014,14,1449,969342529,1449,129,5,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,500,ANTALL,1,500
2014,14,1449,969342529,1449,129,5,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,291,2619
2014,17,1714,993226343,1714,330,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,17,1714,993226343,1714,330,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,0,0
2014,17,1714,993226343,1714,330,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,60,DEKAR,149,8940
2014,17,1714,993226343,1714,330,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,91,DEKAR,19,1729
2014,6,631,982972256,631,9,2,0,Avrenning til vassdrag og kyst,Miljøavtale,Trinn 1,900,DEKAR,0,0
2014,6,631,982972256,631,9,2,0,Plantevernmidler,Ugrasharving,Ugrasharving,50,DEKAR,27,1350
2014,17,1719,984694008,1719,262,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,150,DEKAR,90,13500
2014,17,1719,984694008,1719,262,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,250,DEKAR,5,1250
2014,17,1719,984694008,1719,262,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,17,1719,984694008,1719,262,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,60,DEKAR,14,840
2014,17,1719,984694008,1719,262,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,91,DEKAR,58,5278
2014,17,1719,984694008,1719,262,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,123,DEKAR,75,9225
2014,8,821,988553921,821,30,10,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,35,7000
2014,17,1719,969606186,1719,303,11,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,17,1719,969606186,1719,303,11,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,0,0
2014,17,1719,969606186,1719,303,11,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,60,DEKAR,131,7860
2014,17,1719,969606186,1719,303,11,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,91,DEKAR,6,546
2014,17,1719,969606186,1719,303,11,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,123,DEKAR,39,4797
2014,17,1714,985150184,1714,176,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,17,1714,985150184,1714,176,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,24,0
2014,17,1714,985150184,1714,176,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,60,DEKAR,71,4260
2014,17,1714,985150184,1714,176,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,91,DEKAR,18,1638
2014,17,1714,985150184,1714,176,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,123,DEKAR,2,246
2014,20,2012,969345412,2012,34,43,0,Kulturlandskap,Beite i utmark,Sau/geit,75,ANTALL_DYR,522,39150
2014,5,536,969110849,536,43,50,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,95,DEKAR,1,95
2014,5,536,969110849,536,43,50,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,5,536,969110849,536,43,50,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,89,DEKAR,16,1424
2014,15,1511,986168877,1511,48,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,51,6630
2014,15,1511,986168877,1511,48,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,15,1950
2014,15,1511,986168877,1511,48,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,42,DEKAR,195,8190
2014,2,226,913123913,226,88,1,0,Kulturlandskap,Skjøtsel av særegne landskapselementer,Gårdsdammer,640,ANTALL,1,640
2014,2,226,913123913,226,88,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,2,226,913123913,226,88,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,130,DEKAR,29,3770
2014,2,226,913123913,226,88,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,205,DEKAR,94,19270
2014,2,226,913123913,226,88,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,245,DEKAR,189,46305
2014,2,226,913123913,226,88,1,0,Avrenning til vassdrag og kyst,Stubb i flomutsatte og vassdragsnære områder,Stubb i flomutsatte og vassdragsnære områder,130,DEKAR,30,3900
2014,14,1421,996420957,1421,60,3,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,107,5350
2014,18,1837,969339749,1837,56,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"4,3",METER,1063,"4570,9"
2014,18,1837,969339749,1837,56,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,337,8425
2014,5,513,969490056,513,44,1,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,42,DEKAR,42,1764
2014,5,520,969751801,520,39,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,95,DEKAR,52,4940
2014,5,520,969751801,520,39,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,95,DEKAR,1,95
2014,5,520,969751801,520,39,1,0,Kulturlandskap,Beite i utmark,Hest/storfe,585,ANTALL_DYR,0,0
2014,5,520,969751801,520,39,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,170,DEKAR,27,4590
2014,5,520,969751801,520,39,1,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,42,DEKAR,28,1176
2014,5,520,969751801,520,39,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,5,520,969751801,520,39,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,59,DEKAR,0,0
2014,5,520,969751801,520,39,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,89,DEKAR,118,10502
2014,5,520,969751801,520,39,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,129,DEKAR,2,258
2014,14,1426,979459912,1426,132,20,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,87,4350
2014,16,1624,974427427,1624,39,5,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,30,DEKAR,458,13740
2014,15,1539,969211394,1539,141,2,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,7,7000
2014,15,1539,969211394,1539,141,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,42,DEKAR,154,6468
2014,12,1235,985886644,1235,279,6,0,Kulturlandskap,Beite i utmark,Hest/storfe,70,ANTALL_DYR,51,3570
2014,5,529,969494817,529,17,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,5,529,969494817,529,17,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,97,DEKAR,0,0
2014,5,529,969494817,529,17,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,139,DEKAR,42,5838
2014,17,1736,969257157,1736,14,3,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,150,DEKAR,30,4500
2014,17,1736,969257157,1736,14,3,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Høyt beitetrykk,436,DEKAR,17,7412
2014,17,1736,969257157,1736,14,3,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Middels beitetrykk,175,DEKAR,75,13125
2014,17,1736,969257157,1736,14,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,250,DEKAR,1,250
2014,17,1736,969257157,1736,14,3,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,250,DEKAR,1,250
2014,14,1449,989277677,1449,106,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,270,DEKAR,10,2700
2014,14,1449,989277677,1449,106,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,405,DEKAR,14,5670
2014,14,1449,989277677,1449,106,2,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,0,0
2014,14,1449,989277677,1449,106,2,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,150,ANTALL,3,450
2014,14,1449,989277677,1449,106,2,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,146,1314
2014,17,1740,969198223,1740,53,91,0,Biologisk mangfold,Slått av biologisk verdifulle arealer,Slått av biologisk verdifulle arealer,250,DEKAR,115,28750
2014,18,1811,974244993,1811,5,7,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"4,3",METER,1280,5504
2014,18,1811,974244993,1811,5,7,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,25,DEKAR,226,5650
2014,9,906,969662647,906,308,30,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Bygdenært,120,DEKAR,78,9360
2014,1,106,885818072,106,422,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Øyer/holmer/veiløse områder,400,DYREENHETER,21,8400
2014,1,106,885818072,106,422,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,500,DYREENHETER,0,0
2014,1,106,885818072,106,422,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,250,DEKAR,50,12500
2014,1,106,885818072,106,422,1,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Lav tilrettelegging,10,METER,276,2760
2014,14,1445,969629569,1445,120,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,270,DEKAR,4,1080
2014,14,1445,969629569,1445,120,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,405,DEKAR,20,8100
2014,14,1445,969629569,1445,120,2,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,136,6800
2014,14,1445,969629569,1445,120,2,0,Kulturmiljøer og kulturminner,Drift av enkeltseter med melkeproduksjon,6-8 uker,30000,ANTALL,1,30000
2014,14,1445,969629569,1445,120,2,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,734,6606
2014,17,1725,913521412,1725,151,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,17,1725,913521412,1725,151,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,60,DEKAR,243,14580
2014,14,1432,975985563,1432,49,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,270,DEKAR,49,13230
2014,14,1432,975985563,1432,49,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,405,DEKAR,6,2430
2014,14,1432,975985563,1432,49,1,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,323,2907
2014,14,1417,969311526,1417,28,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,270,DEKAR,31,8370
2014,14,1417,969311526,1417,28,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,405,DEKAR,4,1620
2014,5,536,984701594,536,25,41,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,95,DEKAR,47,4465
2014,5,536,984701594,536,25,41,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,95,DEKAR,3,285
2014,5,536,984701594,536,25,41,0,Kulturlandskap,Beite i utmark,Hest/storfe,585,ANTALL_DYR,9,5265
2014,5,536,984701594,536,25,41,0,Biologisk mangfold,Bevaringsverdige husdyrraser,Sau,170,ANTALL_DYR,10,1700
2014,15,1567,969483580,1567,55,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,22,2860
2014,15,1567,969483580,1567,55,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,3,390
2014,15,1567,969483580,1567,55,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,42,DEKAR,95,3990
2014,6,618,987598085,618,63,3,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Fjellområde,75,DEKAR,31,2325
2014,6,618,987598085,618,63,3,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,25,DEKAR,40,925
2014,6,618,987598085,618,63,3,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Fjellområde,35,DEKAR,78,2590
2014,6,618,987598085,618,63,3,0,Kulturmiljøer og kulturminner,Drift av enkeltseter med melkeproduksjon,4-6 uker,36000,ANTALL,1,36000
2014,15,1539,882844102,1539,155,7,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,42,DEKAR,76,3192
2014,5,540,987735201,540,49,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,95,DEKAR,5,475
2014,5,540,987735201,540,49,1,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,42,DEKAR,94,3948
2014,11,1114,969818698,1114,5,8,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,56,DEKAR,16,896
2014,11,1114,969818698,1114,5,8,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,58,DEKAR,30,1740
2014,11,1114,969818698,1114,5,8,0,Kulturlandskap,Beite i utmark,Hest/storfe,130,ANTALL_DYR,0,0
2014,11,1114,969818698,1114,5,8,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Høy tilrettelegging,7,METER,61,427
2014,5,517,969496429,517,173,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,95,DEKAR,34,3230
2014,5,517,969496429,517,173,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,95,DEKAR,1,95
2014,16,1601,969667908,1601,254,5,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2014,16,1601,969667908,1601,254,5,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,70,DEKAR,85,5950
