soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep
2018,18,1852,869461032,1852,80,8,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2018,18,1852,869461032,1852,80,8,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,25,METER,285,7125
2018,50,5053,916585039,5053,136,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,50,5053,916585039,5053,136,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,90,DEKAR,111,9990
2018,50,5053,916585039,5053,136,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,90,DEKAR,98,8820
2018,50,5053,916585039,5053,136,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,189,DEKAR,85,16065
2018,50,5053,916585039,5053,136,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,50,5053,916585039,5053,136,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,34,DEKAR,68,2312
2018,50,5053,916585039,5053,136,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,34,DEKAR,101,3434
2018,50,5053,916585039,5053,136,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,189,DEKAR,84,15876
2018,50,5053,916585039,5053,136,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,27,DEKAR,714,19278
2018,18,1804,985584443,1804,24,2,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,180,DYREENHETER,190,34200
2018,18,1804,985584443,1804,24,2,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,3815,"13352,5"
2018,18,1804,985584443,1804,24,2,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,250,DEKAR,417,15000
2018,18,1804,985584443,1804,24,2,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2018,18,1804,985584443,1804,24,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,392,"8937,6"
2018,18,1833,970075038,1833,54,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,1995,"6982,5"
2018,18,1871,986398201,1871,21,60,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,85,23800
2018,18,1871,986398201,1871,21,60,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Lavt beitetrykk,150,DEKAR,19,2850
2018,18,1871,986398201,1871,21,60,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,318,"7250,4"
2018,15,1543,997553101,1543,15,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,43,DEKAR,184,7912
2018,15,1535,998042712,1535,8,8,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,200,DEKAR,44,8800
2018,15,1535,998042712,1535,8,8,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,200,DEKAR,2,400
2018,15,1535,998042712,1535,8,8,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,43,DEKAR,223,9589
2018,18,1870,969228610,1870,41,26,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,1083,"3790,5"
2018,18,1870,969228610,1870,41,26,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Høyt beitetrykk,470,DEKAR,14,6580
2018,18,1870,969228610,1870,41,26,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,35,9800
2018,18,1870,969228610,1870,41,26,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Lavt beitetrykk,150,DEKAR,210,31500
2018,11,1112,992983868,1112,32,4,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,80,ANTALL,6,480
2018,11,1112,992983868,1112,32,4,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,500,ANTALL,21,10500
2018,11,1112,992983868,1112,32,4,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Høy tilrettelegging,5,METER,420,2100
2018,6,605,984758642,605,256,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,6,605,984758642,605,256,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,140,14700
2018,6,605,984758642,605,256,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,135,DEKAR,58,7830
2018,6,605,984758642,605,256,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,180,DEKAR,80,14400
2018,18,1860,969180561,1860,78,3,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,161,"563,5"
2018,18,1860,969180561,1860,78,3,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,250,DEKAR,62,15000
2018,18,1860,969180561,1860,78,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2018,18,1860,969180561,1860,78,3,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,25,METER,1312,32800
2018,18,1860,969180561,1860,78,3,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,90,2052
2018,18,1828,915198023,1828,46,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,334,1169
2018,18,1824,993637874,1824,110,6,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,3957,"13849,5"
2018,18,1824,993637874,1824,110,6,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,200,DEKAR,56,11200
2018,18,1824,993637874,1824,110,6,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,300,DEKAR,4,1200
2018,18,1824,993637874,1824,110,6,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,484,"11035,2"
2018,18,1866,969461757,1866,36,9,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,990,3465
2018,50,5026,897708132,5026,129,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,180,DEKAR,78,14040
2018,50,5026,897708132,5026,129,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,180,DEKAR,4,720
2018,11,1160,983369820,1160,78,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,79,DEKAR,47,3713
2018,11,1160,983369820,1160,78,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,82,DEKAR,62,5084
2018,11,1160,983369820,1160,78,1,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,74,DEKAR,80,5920
2018,11,1160,983369820,1160,78,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,49,DEKAR,80,3920
2018,11,1160,981465318,1160,159,1,0,Avrenning til vassdrag og kyst,Ugjødsla randsone i eng,Ugjødsla randsone i eng,7,METER,42,294
2018,11,1160,981465318,1160,159,1,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,74,DEKAR,168,12432
2018,11,1160,981465318,1160,159,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,49,DEKAR,168,8232
2018,12,1256,990222126,1256,42,1,0,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,20,DEKAR,97,1940
2018,11,1119,913202635,1119,59,45,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,74,DEKAR,570,"30081,30081"
2018,11,1119,913202635,1119,59,45,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,49,DEKAR,570,"19918,69919"
2018,11,1112,914756340,1112,20,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,79,DEKAR,65,5135
2018,11,1112,914756340,1112,20,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,82,DEKAR,52,4264
2018,11,1112,914756340,1112,20,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,500,ANTALL,3,1500
2018,50,5045,985229945,5045,15,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,111,DEKAR,65,7215
2018,50,5045,985229945,5045,15,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,235,DEKAR,8,1880
2018,50,5045,985229945,5045,15,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,50,5045,985229945,5045,15,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,34,DEKAR,117,3978
2018,50,5045,985229945,5045,15,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,27,DEKAR,564,15228
2018,11,1121,991854886,1121,37,3,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,25,DYREENHETER,0,0
2018,11,1121,991854886,1121,37,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,79,DEKAR,41,3239
2018,11,1121,991854886,1121,37,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,82,DEKAR,1,82
2018,11,1121,991854886,1121,37,3,0,Biologisk mangfold,Slått av biologisk verdifulle arealer,Slått av biologisk verdifulle arealer,150,DEKAR,27,4050
2018,11,1121,991854886,1121,37,3,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,50,DEKAR,112,5600
2018,11,1121,991854886,1121,37,3,0,Biologisk mangfold,Skjøtsel av kystlynghei,Verdifull,39,DEKAR,46,1794
2018,11,1121,991854886,1121,37,3,0,Biologisk mangfold,Skjøtsel av kystlynghei,Særlig verdifull,59,DEKAR,108,6372
2018,11,1121,991854886,1121,37,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,500,ANTALL,5,"2302,631579"
2018,11,1121,991854886,1121,37,3,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,100,DEKAR,127,"11697,36842"
2018,11,1121,991854886,1121,37,3,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Høy tilrettelegging,5,METER,880,4400
2018,11,1121,991854886,1121,37,3,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Lav tilrettelegging,3,METER,87,261
2018,19,1940,969406896,1940,24,12,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,50,DYREENHETER,177,7500
2018,15,1548,915337740,1548,91,17,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,130,DEKAR,19,2470
2018,15,1548,915337740,1548,91,17,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,43,DEKAR,781,33583
2018,18,1820,969264935,1820,16,2,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,1356,4746
2018,18,1820,969264935,1820,16,2,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,100,DEKAR,32,3200
2018,18,1820,969264935,1820,16,2,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,50,DEKAR,253,12650
2018,18,1820,969264935,1820,16,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,226,"5152,8"
2018,6,605,969285045,605,92,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,6,605,969285045,605,92,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,75,7875
2018,6,605,969285045,605,92,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,135,DEKAR,77,10395
2018,6,605,969285045,605,92,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,180,DEKAR,21,3780
2018,6,605,969285045,605,92,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,6,605,969285045,605,92,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,70,DEKAR,23,1610
2018,6,605,969285045,605,92,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,100,DEKAR,1,100
2018,15,1514,970561188,1514,61,11,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,5,5000
2018,18,1871,991033483,1871,31,27,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Høyt beitetrykk,470,DEKAR,39,18330
2018,18,1871,991033483,1871,31,27,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,211,59080
2018,18,1871,991033483,1871,31,27,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Lavt beitetrykk,150,DEKAR,81,12150
2018,18,1871,991033483,1871,31,27,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,191,"4354,8"
2018,50,5033,980544230,5033,191,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,27,DEKAR,190,5130
2018,18,1820,882677982,1820,1,8,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,2368,8288
2018,18,1820,882677982,1820,1,8,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,2,2000
2018,18,1820,882677982,1820,1,8,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,486,"11080,8"
2018,18,1816,999338895,1816,10,4,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,445,"1557,5"
2018,18,1816,999338895,1816,10,4,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2018,18,1816,999338895,1816,10,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,76,"1732,8"
2018,15,1532,880601652,1532,4,8,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,43,DEKAR,705,30315
2018,18,1860,975450899,1860,135,2,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2018,18,1860,975450899,1860,135,2,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,1000,DEKAR,1,1000
2018,15,1525,969128268,1525,82,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,200,DEKAR,33,6600
2018,15,1525,969128268,1525,82,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,200,DEKAR,3,600
2018,15,1525,969128268,1525,82,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,43,DEKAR,157,6751
2018,18,1834,871209502,1834,45,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,183,"4172,4"
2018,4,403,996353370,403,115,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,18,1080
2018,4,403,996353370,403,115,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,103,10815
2018,4,403,996353370,403,115,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,180,DEKAR,7,1260
2018,4,403,996353370,403,115,1,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,52,DEKAR,128,6656
2018,4,403,996353370,403,115,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,52,DEKAR,0,0
2018,4,403,996353370,403,115,1,0,Plantevernmidler,Ugrasharving,Ugrasharving,60,DEKAR,0,0
2018,15,1560,997136306,1560,97,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,100,DYREENHETER,0,0
2018,15,1560,997136306,1560,97,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,43,DEKAR,185,7955
2018,18,1870,981488741,1870,18,2,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,107,21400
2018,18,1870,981488741,1870,18,2,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,6946,24311
2018,18,1870,981488741,1870,18,2,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Høyt beitetrykk,470,DEKAR,96,45120
2018,18,1870,981488741,1870,18,2,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,174,48720
2018,18,1870,981488741,1870,18,2,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Lavt beitetrykk,150,DEKAR,32,4800
2018,18,1870,981488741,1870,18,2,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,100,DEKAR,361,36100
2018,18,1870,981488741,1870,18,2,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,50,DEKAR,360,18000
2018,18,1870,981488741,1870,18,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,27,"615,6"
2018,18,1848,985139814,1848,70,5,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,16,3200
2018,18,1848,985139814,1848,70,5,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,268,938
2018,18,1848,985139814,1848,70,5,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,250,DEKAR,19,4750
2018,18,1848,985139814,1848,70,5,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,1,1000
2018,18,1848,985139814,1848,70,5,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Slått,1500,DEKAR,14,21000
2018,18,1826,984338554,1826,58,10,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,441,"1543,5"
2018,18,1826,984338554,1826,58,10,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,151,"3442,8"
2018,18,1870,912780554,1870,20,6,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Høyt beitetrykk,470,DEKAR,15,7050
2018,18,1870,912780554,1870,20,6,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,26,7280
2018,18,1870,912780554,1870,20,6,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Lavt beitetrykk,150,DEKAR,24,3600
2018,18,1871,920220959,1871,6,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,250,DEKAR,469,15000
2018,18,1871,920220959,1871,6,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,2,2000
2018,18,1871,920220959,1871,6,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,1000,DEKAR,1,1000
2018,18,1871,920220959,1871,6,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,255,5814
2018,15,1534,912993892,1534,14,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,1000,ANTALL,16,16000
2018,15,1534,912993892,1534,14,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,43,DEKAR,274,11782
2018,18,1813,997510194,1813,202,5,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,998,3493
2018,18,1813,997510194,1813,202,5,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,103,"2348,4"
2018,15,1551,996379582,1551,146,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,100,DYREENHETER,0,0
2018,15,1551,996379582,1551,146,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,200,DEKAR,19,3800
2018,15,1551,996379582,1551,146,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,200,DEKAR,1,200
2018,15,1551,996379582,1551,146,1,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,64,DEKAR,514,32896
2018,15,1551,996379582,1551,146,1,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,43,DEKAR,858,36894
2018,18,1833,881017962,1833,157,1,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,423,"1480,5"
2018,18,1833,969226154,1833,42,2,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,70,14000
2018,18,1833,969226154,1833,42,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,142,"3237,6"
2018,18,1871,983088651,1871,10,25,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,43,8600
2018,18,1871,983088651,1871,10,25,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,18,5040
2018,18,1871,983088651,1871,10,25,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Lavt beitetrykk,150,DEKAR,23,3450
2018,18,1871,983088651,1871,10,25,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,266,"6064,8"
2018,18,1832,969707802,1832,144,2,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,3577,"12519,5"
2018,18,1825,988323861,1825,53,5,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,110,2508
2018,4,438,918484469,438,7,211,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,200,DEKAR,40,8000
2018,18,1822,990082812,1822,87,10,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,195,4446
2018,18,1827,993629561,1827,14,5,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,941,"3293,5"
2018,18,1827,993629561,1827,14,5,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,55,1254
2018,18,1870,881932172,1870,21,14,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,428,1498
2018,18,1870,881932172,1870,21,14,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Høyt beitetrykk,470,DEKAR,0,0
2018,18,1870,881932172,1870,21,14,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,25,7000
2018,18,1870,881932172,1870,21,14,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Lavt beitetrykk,150,DEKAR,372,55800
2018,18,1870,881932172,1870,21,14,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,238,"5426,4"
2018,18,1860,988114030,1860,108,2,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,88,"2006,4"
2018,18,1820,969181053,1820,19,4,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,5",METER,576,2016
2018,18,1820,969181053,1820,19,4,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,250,DEKAR,120,15000
2018,18,1820,969181053,1820,19,4,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Høyt beitetrykk,470,DEKAR,8,3760
2018,18,1848,994692461,1848,74,6,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,200,DEKAR,32,6400
2018,18,1848,994692461,1848,74,6,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,282,"6429,6"
2018,18,1822,914182190,1822,59,6,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,200,DEKAR,21,4200
2018,18,1822,914182190,1822,59,6,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,300,DEKAR,1,300
2018,18,1822,914182190,1822,59,6,0,Utslipp til luft,Nedlegging og nedfelling,Voksende kultur,100,DEKAR,223,22300
2018,18,1822,914182190,1822,59,6,0,Utslipp til luft,Bruk av tilførselsslanger,Bruk av tilførselsslanger,50,DEKAR,223,11150
2018,18,1822,914182190,1822,59,6,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"22,8",DEKAR,52,"1185,6"
2018,18,1867,977363586,1867,57,3,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,1000,DEKAR,2,2000
2018,18,1867,977363586,1867,57,3,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,1000,DEKAR,5,5000
2018,4,415,969314207,415,66,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,60,DEKAR,7,420
2018,4,415,969314207,415,66,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,15,1575
2018,4,415,969314207,415,66,1,0,Utslipp til luft,Spredning med rask nedmolding,Spredning med rask nedmolding,52,DEKAR,60,3120
2018,4,402,969147564,402,86,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,402,969147564,402,86,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,105,DEKAR,376,39480
2018,4,402,969147564,402,86,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,180,DEKAR,32,5760
2018,4,402,969147564,402,86,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2018,4,402,969147564,402,86,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,40,DEKAR,13,520
2018,4,402,969147564,402,86,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,85,DEKAR,127,10795
2018,4,402,969147564,402,86,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,160,DEKAR,4,640
