bel_lagnr;navn;beiteaar;beitekommune;beiteslipp;hovedsanking;sau_lam_sluppet;sau_lam_tapt;geit_sluppet;geit_tapt;storfe_sluppet;storfe_tapt
985788812;MEHØA SAUBEITELAG BA;1993;437;;;960;31;0;0;14;0
985788812;MEHØA SAUBEITELAG BA;1992;437;;;942;44;0;0;0;0
985788812;MEHØA SAUBEITELAG BA;2005;437;01.07.2005;01.09.2005;1057;139;0;0;0;0
975668754;RINGSAKER KVIGEBEITELAG, V/OLE ANDREAS JEVNE,;2004;412;20.06.2004;10.09.2004;0;0;0;0;1304;5
975668754;RINGSAKER KVIGEBEITELAG, V/OLE ANDREAS JEVNE,;2002;412;25.06.2002;13.09.2002;0;0;0;0;1002;3
975668754;RINGSAKER KVIGEBEITELAG, V/OLE ANDREAS JEVNE,;2003;412;24.06.2003;12.09.2003;0;0;0;0;1071;2
975668754;RINGSAKER KVIGEBEITELAG, V/OLE ANDREAS JEVNE,;2001;412;28.06.2001;14.09.2001;0;0;0;0;864;0
975668754;RINGSAKER KVIGEBEITELAG, V/OLE ANDREAS JEVNE,;2000;412;24.06.2000;15.09.2000;0;0;0;0;848;6
975668754;RINGSAKER KVIGEBEITELAG, V/OLE ANDREAS JEVNE,;1999;412;24.06.1999;10.09.1999;0;0;0;0;764;2
975668754;RINGSAKER KVIGEBEITELAG, V/OLE ANDREAS JEVNE,;1998;412;;;0;0;0;0;659;0
975668754;RINGSAKER KVIGEBEITELAG, V/OLE ANDREAS JEVNE,;1997;412;;;0;0;0;0;686;0
975668754;RINGSAKER KVIGEBEITELAG, V/OLE ANDREAS JEVNE,;1996;412;;;0;0;0;0;612;0
975668754;RINGSAKER KVIGEBEITELAG, V/OLE ANDREAS JEVNE,;1995;412;;;0;0;0;0;550;2
975668754;RINGSAKER KVIGEBEITELAG, V/OLE ANDREAS JEVNE,;1994;412;;;0;0;0;0;656;2
975668754;RINGSAKER KVIGEBEITELAG, V/OLE ANDREAS JEVNE,;1993;412;;;0;0;0;0;982;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;2004;437;15.06.2004;01.09.2004;923;147;0;0;52;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;2003;437;20.06.2003;01.09.2003;943;150;0;0;60;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;2002;437;12.06.2002;20.08.2002;992;171;0;0;43;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;2001;437;17.06.2001;20.08.2001;883;101;0;0;73;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;2000;437;10.06.2000;12.09.2000;819;116;0;0;62;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;1999;437;15.06.1999;10.09.1999;764;93;0;0;73;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;1998;437;;;857;113;0;0;0;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;1997;437;;;842;65;0;0;0;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;1996;437;;;823;31;0;0;0;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;1995;437;;;770;71;0;0;0;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;1994;437;;;808;28;0;0;0;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;1993;437;;;755;14;0;0;0;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;1992;437;;;1217;113;0;0;0;0
975443493;GAMMELDALEN SANKELAG V/ ERLING B. SEMMINGSEN;2005;437;;20.08.2005;944;192;0;0;133;0
986029702;TYLLDALEN SANKELAG;2012;437;20.06.2012;15.08.2012;322;55;0;0;140;0
986029702;TYLLDALEN SANKELAG;2008;437;17.06.2008;15.08.2008;356;36;0;0;207;0
986029702;TYLLDALEN SANKELAG;2011;437;15.06.2011;15.08.2011;303;27;0;0;157;0
986029702;TYLLDALEN SANKELAG;2010;437;18.06.2010;15.08.2010;315;58;0;0;184;0
986029702;TYLLDALEN SANKELAG;2009;437;15.06.2009;15.08.2009;354;42;0;0;222;0
986029702;TYLLDALEN SANKELAG;2007;437;15.06.2007;15.08.2007;346;47;0;0;262;0
986029702;TYLLDALEN SANKELAG;2004;437;20.06.2004;14.08.2004;390;57;0;0;225;0
986029702;TYLLDALEN SANKELAG;2006;437;15.06.2006;15.08.2006;350;33;0;0;242;0
986029702;TYLLDALEN SANKELAG;2003;437;15.06.2003;20.08.2003;650;148;0;0;227;0
986029702;TYLLDALEN SANKELAG;2002;437;10.06.2002;20.08.2002;671;77;0;0;219;0
986029702;TYLLDALEN SANKELAG;2001;437;10.06.2001;20.08.2001;625;65;0;0;213;0
986029702;TYLLDALEN SANKELAG;2000;437;15.06.2000;10.09.2000;550;38;0;0;208;0
986029702;TYLLDALEN SANKELAG;1999;437;16.06.1999;01.09.1999;527;25;0;0;157;0
986029702;TYLLDALEN SANKELAG;1998;437;;;583;26;0;0;0;0
986029702;TYLLDALEN SANKELAG;1997;437;;;762;25;0;0;0;0
986029702;TYLLDALEN SANKELAG;1996;437;;;743;33;0;0;0;0
986029702;TYLLDALEN SANKELAG;1995;437;;;743;60;0;0;20;0
986029702;TYLLDALEN SANKELAG;1994;437;;;620;55;0;0;0;0
986029702;TYLLDALEN SANKELAG;1993;437;;;781;28;0;0;0;0
986029702;TYLLDALEN SANKELAG;1992;437;;;821;32;0;0;0;0
986029702;TYLLDALEN SANKELAG;2005;437;;;379;60;6;0;237;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2012;423;14.05.2012;01.10.2012;70;9;0;0;569;3
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2008;423;15.05.2008;26.09.2008;147;3;0;0;588;9
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2011;423;14.05.2011;02.10.2011;80;23;0;0;584;4
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2010;423;20.05.2010;01.10.2010;65;8;0;0;566;11
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2009;423;20.05.2009;30.09.2009;40;3;0;0;572;7
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2007;423;17.05.2007;17.09.2007;154;8;0;0;488;6
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2006;423;20.05.2006;01.09.2006;230;111;0;0;344;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2004;423;01.06.2004;15.09.2004;2267;1083;0;0;343;1
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2005;423;25.06.2005;01.09.2005;349;74;0;0;362;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;1996;423;;;2030;393;0;0;116;1
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;1995;423;;;2184;256;0;0;0;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;1994;423;;;1615;193;0;0;53;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;1993;423;;;1428;145;0;0;0;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;1992;423;;;1311;185;0;0;0;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2003;423;26.05.2003;02.09.2003;2506;590;0;0;186;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2002;423;25.05.2002;15.09.2002;3046;920;0;0;144;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2001;423;25.05.2001;15.09.2001;2835;680;0;0;165;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;2000;423;20.05.2000;15.09.2000;2694;776;0;0;264;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;1999;423;01.06.1999;15.09.1999;2319;611;0;0;235;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;1998;423;;;2436;552;0;0;195;0
984923759;GRUE SAU OG GEITAVLSLAGS SANKELAG;1997;423;;;2462;272;0;0;145;7
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2012;437;16.06.2012;08.09.2012;468;44;0;0;113;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2008;437;18.06.2008;13.09.2008;488;32;0;0;78;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2011;437;13.06.2011;10.09.2011;574;65;0;0;148;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2010;437;23.06.2010;18.09.2010;571;64;0;0;92;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2009;437;13.06.2009;12.09.2009;529;78;0;0;90;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2007;437;23.06.2007;10.09.2007;535;55;0;0;84;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2006;437;15.06.2006;15.09.2006;480;131;0;0;0;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2005;437;15.06.2005;10.09.2005;665;115;0;0;0;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2004;437;15.06.2004;10.09.2004;600;100;0;0;0;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;1997;437;;;587;72;0;0;0;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;1996;437;;;582;85;0;0;0;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;1995;437;;;563;66;0;0;0;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;1994;437;;;518;20;0;0;0;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2003;437;12.06.2003;16.08.2003;600;120;0;0;0;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2002;437;05.06.2002;07.09.2002;556;100;0;0;0;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2001;437;15.06.2001;10.09.2001;477;92;0;0;0;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;2000;437;15.06.2000;10.09.2000;513;68;0;0;0;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;1999;437;19.06.1999;11.08.1999;550;124;0;0;0;0
985825041;BONDÅSEN-MOANLIA SANKELAG SA;1998;437;;;578;69;0;0;0;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2012;438;23.06.2012;08.09.2012;1158;81;38;1;106;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2008;438;15.06.2008;06.09.2008;1422;75;25;0;138;1
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2011;438;13.06.2011;03.09.2011;1214;90;61;0;122;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2010;438;22.06.2010;04.09.2010;1216;79;54;0;145;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2009;438;10.06.2009;05.09.2009;1256;92;35;0;136;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2007;438;15.06.2007;08.09.2007;1296;97;0;0;175;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2006;438;15.06.2006;10.09.2006;1225;90;0;0;163;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2004;438;10.06.2004;10.09.2004;1031;183;0;0;140;1
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2003;438;15.06.2003;10.09.2003;1280;129;0;0;143;1
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2002;438;15.06.2002;15.09.2002;1118;128;0;0;107;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2001;438;15.06.2001;10.09.2001;1002;51;0;0;101;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2000;438;15.06.2000;10.09.2000;904;75;0;0;39;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;1999;438;15.06.1999;10.09.1999;1010;63;0;0;62;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;1998;438;;;850;27;0;0;16;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;1997;438;;;813;30;0;0;16;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;1996;438;;;835;32;0;0;53;2
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;1995;438;;;873;30;0;0;53;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;1994;438;;;840;32;0;0;30;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;1993;438;;;859;20;0;0;24;1
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;1992;438;;;975;34;0;0;0;0
985811962;GARVIKÅSEN OG OMEGN BEITELAG BA;2005;438;20.06.2005;25.08.2005;1130;92;0;0;170;0
986151745;SØLENDALEN HAVNELAG SA;2012;432;;;1465;108;0;0;279;0
986151745;SØLENDALEN HAVNELAG SA;2011;432;16.06.2011;04.09.2011;2049;194;0;0;274;0
986151745;SØLENDALEN HAVNELAG SA;2008;432;09.06.2008;04.09.2008;2034;349;2;0;215;0
986151745;SØLENDALEN HAVNELAG SA;2010;432;18.06.2010;04.09.2010;1811;156;0;0;225;1
986151745;SØLENDALEN HAVNELAG SA;2009;432;09.06.2009;04.09.2009;1834;149;0;0;225;0
986151745;SØLENDALEN HAVNELAG SA;2007;432;15.06.2007;02.09.2007;2108;245;0;0;215;1
986151745;SØLENDALEN HAVNELAG SA;2004;432;13.06.2004;04.09.2004;1844;130;0;0;215;0
986151745;SØLENDALEN HAVNELAG SA;2006;432;15.06.2006;04.09.2006;2079;199;0;0;219;2
986151745;SØLENDALEN HAVNELAG SA;2002;432;14.06.2002;08.09.2002;1261;72;0;0;117;0
986151745;SØLENDALEN HAVNELAG SA;2001;432;20.05.2001;10.09.2001;1160;79;0;0;38;0
986151745;SØLENDALEN HAVNELAG SA;2000;432;20.06.2000;08.09.2000;1043;39;0;0;78;0
986151745;SØLENDALEN HAVNELAG SA;1999;432;20.06.1999;08.09.1999;1031;43;0;0;92;1
986151745;SØLENDALEN HAVNELAG SA;2003;432;15.06.2003;08.09.2003;1651;145;0;0;141;0
986151745;SØLENDALEN HAVNELAG SA;1998;432;;;972;53;0;0;74;0
986151745;SØLENDALEN HAVNELAG SA;1997;432;;;974;31;0;0;69;0
986151745;SØLENDALEN HAVNELAG SA;1996;432;;;939;38;0;0;111;0
986151745;SØLENDALEN HAVNELAG SA;1995;432;;;809;31;0;0;0;0
986151745;SØLENDALEN HAVNELAG SA;1994;432;;;724;20;0;0;0;0
986151745;SØLENDALEN HAVNELAG SA;1993;432;;;630;14;0;0;0;0
986151745;SØLENDALEN HAVNELAG SA;1992;432;;;487;25;0;0;0;0
986151745;SØLENDALEN HAVNELAG SA;2005;432;20.06.2005;04.09.2005;1991;160;0;0;195;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2012;436;22.06.2012;09.08.2012;107;6;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2008;436;13.06.2008;13.08.2008;147;15;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2011;436;12.06.2011;06.08.2011;113;9;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2010;436;19.06.2010;08.08.2010;136;3;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2009;436;20.06.2009;08.08.2009;158;11;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2007;436;12.06.2007;14.08.2007;175;19;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2004;436;20.06.2004;20.08.2004;254;21;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2006;436;20.06.2006;18.08.2006;176;5;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2002;436;15.06.2002;29.08.2002;325;70;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2001;436;25.06.2001;05.09.2001;458;44;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2005;436;20.06.2005;11.08.2005;177;14;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2000;436;25.06.2000;20.08.2000;402;18;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;1999;436;20.06.1999;25.08.1999;401;29;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;2003;436;24.06.2003;20.08.2003;315;33;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;1998;436;;;339;26;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;1997;436;;;391;68;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;1996;436;;;370;8;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;1995;432;;;361;26;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;1994;436;;;303;21;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;1993;436;;;267;5;0;0;0;0
985933987;NORDRE SPEKEDALEN/KLETTDALEN BEITELAG BA;1992;436;;;299;29;0;0;0;0
986204091;SPEKEDALEN SAUBEITELAG BA;2008;432;10.06.2008;25.08.2008;886;202;0;0;24;0
986204091;SPEKEDALEN SAUBEITELAG BA;2011;432;09.06.2011;04.09.2011;1170;169;0;0;0;0
986204091;SPEKEDALEN SAUBEITELAG BA;2010;432;19.06.2010;03.09.2010;667;53;0;0;11;0
986204091;SPEKEDALEN SAUBEITELAG BA;2009;432;08.06.2009;03.09.2009;818;102;7;0;13;0
986204091;SPEKEDALEN SAUBEITELAG BA;2007;432;10.06.2007;05.09.2007;956;185;0;0;63;0
986204091;SPEKEDALEN SAUBEITELAG BA;2004;432;10.06.2004;04.09.2004;1340;208;0;0;54;0
986204091;SPEKEDALEN SAUBEITELAG BA;2006;432;20.06.2006;03.09.2006;1015;143;0;0;97;3
986204091;SPEKEDALEN SAUBEITELAG BA;2001;432;20.06.2001;04.09.2001;1626;209;0;0;15;0
986204091;SPEKEDALEN SAUBEITELAG BA;2000;432;20.06.2000;05.09.2000;1628;238;0;0;39;0
986204091;SPEKEDALEN SAUBEITELAG BA;1999;432;16.06.1999;05.09.1999;1648;160;0;0;32;0
986204091;SPEKEDALEN SAUBEITELAG BA;2003;432;15.06.2003;04.09.2003;1374;249;6;0;68;0
986204091;SPEKEDALEN SAUBEITELAG BA;1998;432;;;1544;142;2;2;29;0
986204091;SPEKEDALEN SAUBEITELAG BA;1997;432;;;819;122;0;0;22;0
986204091;SPEKEDALEN SAUBEITELAG BA;1996;432;;;571;48;0;0;20;0
986204091;SPEKEDALEN SAUBEITELAG BA;1995;432;;;656;32;0;0;20;0
986204091;SPEKEDALEN SAUBEITELAG BA;1994;432;;;690;49;0;0;22;0
986204091;SPEKEDALEN SAUBEITELAG BA;1993;432;;;744;33;0;0;0;0
986204091;SPEKEDALEN SAUBEITELAG BA;1992;432;;;910;56;0;0;0;0
986204091;SPEKEDALEN SAUBEITELAG BA;2002;432;08.06.2002;05.09.2002;1664;203;2;0;53;0
986204091;SPEKEDALEN SAUBEITELAG BA;2005;432;19.06.2005;31.08.2005;1231;276;0;0;72;2
975578712;ELVERUM SAUSANKELAG;2004;427;26.05.2004;10.09.2004;1414;188;0;0;0;0
975578712;ELVERUM SAUSANKELAG;1998;427;;;2395;328;0;0;0;0
975578712;ELVERUM SAUSANKELAG;1997;427;;;2435;215;0;0;0;0
975578712;ELVERUM SAUSANKELAG;1996;427;;;2240;280;0;0;0;0
975578712;ELVERUM SAUSANKELAG;1995;427;;;2227;556;0;0;0;0
975578712;ELVERUM SAUSANKELAG;1994;427;;;2235;327;0;0;0;0
975578712;ELVERUM SAUSANKELAG;1993;427;;;2152;194;0;0;0;0
975578712;ELVERUM SAUSANKELAG;1992;427;;;2898;391;0;0;0;0
975578712;ELVERUM SAUSANKELAG;2002;427;01.06.2002;10.09.2002;1325;234;0;0;0;0
975578712;ELVERUM SAUSANKELAG;2003;427;02.06.2003;20.08.2003;1404;240;0;0;0;0
975578712;ELVERUM SAUSANKELAG;2001;427;01.06.2001;10.09.2001;1761;310;0;0;0;0
975578712;ELVERUM SAUSANKELAG;2000;427;26.05.2000;10.09.2000;1817;161;0;0;0;0
975578712;ELVERUM SAUSANKELAG;1999;427;01.06.1999;10.09.1999;2483;439;0;0;0;0
986208070;FRESVIK BEITELAG SA;2012;1417;20.05.2012;10.09.2012;2645;42;0;0;55;0
986208070;FRESVIK BEITELAG SA;2011;1417;10.06.2011;10.09.2011;2846;52;0;0;37;0
986208070;FRESVIK BEITELAG SA;2008;1417;21.06.2008;13.09.2008;2430;62;0;0;57;0
986208070;FRESVIK BEITELAG SA;2010;1417;10.06.2010;11.09.2010;2894;79;0;;54;0
986208070;FRESVIK BEITELAG SA;2009;1417;10.06.2009;12.09.2009;2741;70;0;0;55;0
986208070;FRESVIK BEITELAG SA;2005;1417;25.06.2005;17.09.2005;2356;62;0;0;110;0
986208070;FRESVIK BEITELAG SA;2004;1417;18.06.2004;11.09.2004;2410;61;0;0;107;1
986208070;FRESVIK BEITELAG SA;2003;1417;20.06.2003;20.09.2003;2356;65;0;0;132;2
986208070;FRESVIK BEITELAG SA;2002;1417;20.06.2002;14.09.2002;2301;79;0;0;133;1
986208070;FRESVIK BEITELAG SA;2001;1417;20.06.2001;15.09.2001;2331;63;0;0;112;0
986208070;FRESVIK BEITELAG SA;2000;1417;28.06.2000;16.09.2000;2377;51;0;0;92;1
986208070;FRESVIK BEITELAG SA;1999;1417;;;2321;61;0;0;90;0
986208070;FRESVIK BEITELAG SA;1998;1417;;;2068;49;0;0;114;0
986208070;FRESVIK BEITELAG SA;1997;1417;;;2219;54;0;0;103;0
986208070;FRESVIK BEITELAG SA;1996;1417;;;2219;61;0;0;109;0
986208070;FRESVIK BEITELAG SA;1995;1417;;;2140;40;0;0;116;0
986208070;FRESVIK BEITELAG SA;1994;1417;;;2124;33;0;0;89;0
986208070;FRESVIK BEITELAG SA;1993;1417;;;1966;57;0;0;85;0
986208070;FRESVIK BEITELAG SA;1992;1417;;;2053;51;0;0;0;0
986208070;FRESVIK BEITELAG SA;2007;1417;25.06.2007;15.09.2007;2343;79;0;0;79;0
986208070;FRESVIK BEITELAG SA;2006;1417;15.06.2006;16.09.2006;2193;67;0;0;98;0
986449418;GAUPNE SANKELAG BA;2012;1426;25.06.2012;14.09.2012;2594;56;0;0;43;0
986449418;GAUPNE SANKELAG BA;2011;1426;25.06.2011;15.09.2011;3059;136;0;0;44;1
986449418;GAUPNE SANKELAG BA;2008;1426;25.06.2008;13.09.2008;2641;84;0;0;57;0
986449418;GAUPNE SANKELAG BA;2010;1426;15.06.2010;18.09.2010;2897;47;0;0;38;0
986449418;GAUPNE SANKELAG BA;2009;1426;15.06.2009;19.09.2009;2738;76;0;0;56;2
986449418;GAUPNE SANKELAG BA;2003;1426;10.06.2003;13.09.2003;2689;53;0;0;52;0
986449418;GAUPNE SANKELAG BA;2002;1426;10.06.2002;15.09.2002;2557;46;0;0;46;0
986449418;GAUPNE SANKELAG BA;2001;1426;10.06.2001;22.09.2001;2480;59;0;0;46;0
986449418;GAUPNE SANKELAG BA;2000;1426;20.06.2000;22.09.2000;2461;65;0;0;50;0
986449418;GAUPNE SANKELAG BA;1999;1426;;;2752;91;0;0;83;0
986449418;GAUPNE SANKELAG BA;1998;1426;;;2593;109;0;0;78;0
986449418;GAUPNE SANKELAG BA;1997;1426;;;2884;91;0;0;101;0
986449418;GAUPNE SANKELAG BA;1996;1426;;;3044;139;0;0;86;1
986449418;GAUPNE SANKELAG BA;1995;1426;;;3094;106;0;0;111;1
986449418;GAUPNE SANKELAG BA;1994;1426;;;3385;124;0;0;110;4
986449418;GAUPNE SANKELAG BA;1993;1426;;;3140;84;0;0;0;0
986449418;GAUPNE SANKELAG BA;1992;1426;;;3242;91;0;0;0;0
986449418;GAUPNE SANKELAG BA;2005;1426;29.06.2005;17.09.2005;2620;47;0;0;50;0
986449418;GAUPNE SANKELAG BA;2007;1426;30.06.2007;15.09.2007;2811;65;0;0;68;0
986449418;GAUPNE SANKELAG BA;2006;1426;15.06.2006;16.09.2006;2695;90;0;0;55;0
986449418;GAUPNE SANKELAG BA;2004;1426;10.06.2004;18.09.2004;2508;47;0;0;50;0
975958353;OLDERFJORD & SMØRFJORD SAUAVLSLAG;2012;2020;23.06.2012;06.09.2012;272;12;0;0;0;0
975958353;OLDERFJORD & SMØRFJORD SAUAVLSLAG;2007;2020;15.06.2007;16.09.2007;218;16;;;;
975958353;OLDERFJORD & SMØRFJORD SAUAVLSLAG;2008;2020;15.06.2008;20.09.2008;306;15;0;0;0;0
975958353;OLDERFJORD & SMØRFJORD SAUAVLSLAG;2011;2020;19.06.2011;07.09.2011;280;24;0;0;0;0
975958353;OLDERFJORD & SMØRFJORD SAUAVLSLAG;2010;2020;17.06.2010;09.09.2010;282;41;0;0;0;0
975958353;OLDERFJORD & SMØRFJORD SAUAVLSLAG;2009;2020;10.06.2009;12.09.2009;254;13;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;2012;511;16.06.2012;05.09.2012;1292;69;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;2009;511;15.06.2009;03.09.2009;1522;123;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;2008;511;26.06.2008;12.09.2008;1470;158;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;2007;511;20.06.2007;08.09.2007;1493;138;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;2011;511;10.06.2011;03.09.2011;1402;102;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;2010;511;25.06.2010;03.09.2010;1491;142;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;2004;511;19.06.2004;15.09.2004;1506;121;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;2002;511;18.06.2002;01.09.2002;1394;149;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;2001;511;27.06.2001;15.09.2001;1367;91;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;2000;511;20.06.2000;15.09.2000;1312;75;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;1999;511;22.06.1999;10.09.1999;1234;81;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;1998;511;;;1303;130;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;1997;511;;;1279;82;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;1996;511;;;1249;55;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;1995;511;;;1240;60;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;1994;511;;;1242;62;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;1993;511;;;1207;74;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;1992;511;;;1346;34;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;2005;511;20.06.2005;15.09.2005;1542;153;0;0;0;0
986436057;HARDBAKKEN BEITELAG BA;2006;511;20.06.2006;15.09.2006;1542;153;0;0;0;0
986136940;HEGELSTAD BEITELAG BA;2012;1114;14.05.2012;15.09.2012;1123;55;0;0;0;0
986136940;HEGELSTAD BEITELAG BA;2011;1114;18.05.2011;18.09.2011;996;81;0;0;0;0
986136940;HEGELSTAD BEITELAG BA;2008;1114;14.05.2008;20.09.2008;1079;51;0;0;0;0
986136940;HEGELSTAD BEITELAG BA;2009;1114;14.05.2009;06.09.2009;1168;40;0;0;0;0
986136940;HEGELSTAD BEITELAG BA;2010;1114;01.06.2010;10.09.2010;1116;50;0;0;0;0
