soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep,aktivitetsomraade
2023,18,1868,999326544,1868,81,1,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Lavt beitetrykk,230,DEKAR,10,2300,Prioriterte naturverdier
2023,11,1114,999323197,,,,,Kulturlandskap,Drift av beitelag,Småfe,25,ANTALL_DYR,1142,28550,Opprettholde kulturlandskapet
2023,34,3454,999323081,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,2414,72420,Opprettholde kulturlandskapet
2023,46,4650,999323006,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,415,12450,Opprettholde kulturlandskapet
2023,46,4650,999323006,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,39,1365,Opprettholde kulturlandskapet
2023,46,4644,999322883,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,2803,84090,Opprettholde kulturlandskapet
2023,46,4644,999322883,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,25,875,Opprettholde kulturlandskapet
2023,30,3049,999321739,3049,160,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",120,DEKAR,11,1320,Avrenning
2023,30,3049,999321739,3049,160,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",120,DEKAR,156,18720,Avrenning
2023,30,3049,999321739,3049,160,1,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",210,DEKAR,20,4200,Avrenning
2023,50,5059,999321690,5059,606,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,229,DEKAR,24,5496,Regionalt prioriterte kulturlandskap
2023,50,5059,999321690,5059,606,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,229,DEKAR,2,458,Regionalt prioriterte kulturlandskap
2023,30,3049,999319211,3049,124,7,0,Jord og jordhelse,Fangvekster sådd etter høsting,Hovedvekst grønnsaker/potet,305,DEKAR,32,9760,Jordhelse og karbonlagring
2023,46,4647,999317014,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,323,9690,Opprettholde kulturlandskapet
2023,54,5411,999316778,,,,,Kulturlandskap,Drift av beitelag,Småfe,24,ANTALL_DYR,1516,36384,Opprettholde kulturlandskapet
2023,46,4651,999316719,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1937,58110,Opprettholde kulturlandskapet
2023,46,4651,999316719,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,162,5670,Opprettholde kulturlandskapet
2023,46,4650,999316654,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,614,18420,Opprettholde kulturlandskapet
2023,46,4650,999316654,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,28,980,Opprettholde kulturlandskapet
2023,46,4651,999316581,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,385,11550,Opprettholde kulturlandskapet
2023,46,4651,999316581,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,24,840,Opprettholde kulturlandskapet
2023,46,4641,999316549,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,986,29580,Opprettholde kulturlandskapet
2023,46,4641,999316549,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,29,1015,Opprettholde kulturlandskapet
2023,46,4626,999316514,4626,203,2,0,Biologisk mangfold,Beiting av kystlynghei,Svært viktig,20,DEKAR,1179,"5690,154441",Utvalgte naturtyper
2023,46,4626,999316514,4626,203,2,0,Biologisk mangfold,Beiting av kystlynghei,Viktig,20,DEKAR,893,"4309,845559",Utvalgte naturtyper
2023,46,4626,999316514,4626,203,2,0,Biologisk mangfold,Brenning av kystlynghei,Brenning av kystlynghei,400,DEKAR,66,26400,Utvalgte naturtyper
2023,46,4626,999316514,4626,203,2,0,Klimarådgivning,Klimarådgivning,Grupperådgiving,2000,ANTALL,1,2000,Klimarådgivning
2023,50,5035,999316492,5035,247,1,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,21,DEKAR,63,1323,Miljøvennlig spredning av husdyrgjødsel
2023,50,5035,999316492,5035,247,1,0,Utslipp til luft,Nedlegging av husdyrgjødsel,Voksende kultur,73,DEKAR,125,9125,Miljøvennlig spredning av husdyrgjødsel
2023,50,5035,999316492,5035,247,1,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Bruk av tilførselsslange,57,DEKAR,124,7068,Miljøvennlig spredning av husdyrgjødsel
2023,18,1833,999316441,1833,176,4,0,Klimarådgivning,Klimarådgivning,En-ti-en rådgiving,6000,ANTALL,1,6000,Klimarådgivning
2023,18,1833,999316441,1833,176,4,0,Avrenning til vann,Kantsone i eng,Prioriterte områder,15,METER,779,11685,Avrenning
2023,18,1833,999316441,1833,176,4,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,43,DEKAR,170,7310,Miljøvennlig spredning av husdyrgjødsel
2023,46,4630,999316409,4630,30,6,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,447,DEKAR,5,2235,Regionalt prioriterte kulturlandskap
2023,46,4630,999316409,4630,30,6,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,702,DEKAR,8,5616,Regionalt prioriterte kulturlandskap
2023,46,4630,999316409,4630,30,6,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i utmark,Småfe,70,ANTALL_DYR,108,7000,Regionalt prioriterte kulturlandskap
2023,46,4630,999316409,4630,30,6,0,Avrenning til vann,Kantsone i eng,Prioriterte områder,25,METER,235,5875,Avrenning
2023,18,1853,999316328,,,,,Kulturlandskap,Drift av beitelag,Småfe,15,ANTALL_DYR,2677,40155,Opprettholde kulturlandskapet
2023,18,1853,999316328,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,315,7875,Opprettholde kulturlandskapet
2023,46,4643,999316174,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,650,19500,Opprettholde kulturlandskapet
2023,15,1576,999315623,1576,57,2,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,74,DEKAR,99,7326,Miljøvennlig spredning av husdyrgjødsel
2023,34,3422,999315437,3422,36,6,0,Biologisk mangfold,Soner for pollinerende insekter,Egen stripe - generell frøblanding,10,METER,2764,27640,Prioriterte naturverdier
2023,34,3422,999315437,3422,36,6,0,Biologisk mangfold,Soner for pollinerende insekter,Kombinert med vannmiljøtiltak - generell frøblanding,5,METER,282,1410,Prioriterte naturverdier
2023,34,3422,999315437,3422,36,6,0,Jord og jordhelse,Fangvekster som underkultur,Hovedvekst korn/oljevekster/belgvekster/fÃ´rmais,200,DEKAR,727,145400,Jordhelse og karbonlagring
2023,34,3422,999315437,3422,36,6,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Beiting,120,DEKAR,80,8800,Nyere tids kulturminner
2023,34,3422,999315437,3422,36,6,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, andre områder",150,DEKAR,335,50250,Avrenning
2023,34,3422,999315437,3422,36,6,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, andre områder",205,DEKAR,422,86510,Avrenning
2023,34,3422,999315437,3422,36,6,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1,med dråg, andre områder",180,DEKAR,42,7560,Avrenning
2023,34,3422,999315437,3422,36,6,0,Avrenning til vann,"Grasdekt kantsone i åker, korn m.m.",Andre områder,20,METER,311,6220,Avrenning
2023,34,3422,999315437,3422,36,6,0,Utslipp til luft,Nedfelling av husdyrgjødsel,Ã…pen åker,86,DEKAR,335,28810,Miljøvennlig spredning av husdyrgjødsel
2023,34,3442,999315402,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,60,ANTALL_DYR,376,22560,Opprettholde kulturlandskapet
2023,34,3438,999315291,3438,123,9,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,120,DEKAR,61,7320,Regionalt prioriterte kulturlandskap
2023,34,3438,999315291,3438,123,9,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,120,DEKAR,25,3000,Regionalt prioriterte kulturlandskap
2023,34,3438,999315291,3438,123,9,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Slått/rydding,120,DEKAR,72,8640,Nyere tids kulturminner
2023,34,3452,999314899,3452,64,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,120,DEKAR,139,16680,Regionalt prioriterte kulturlandskap
2023,34,3452,999314899,3452,64,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,120,DEKAR,13,1560,Regionalt prioriterte kulturlandskap
2023,34,3452,999314899,3452,64,3,0,Kulturminner og kulturmiljøer,Drift av seter,"Levering til meieri, 6 uker eller mer",120000,ANDEL,1,120000,Setring
2023,34,3452,999314899,3452,64,3,0,Utslipp til luft,Nedlegging av husdyrgjødsel,Voksende kultur,86,DEKAR,570,49020,Miljøvennlig spredning av husdyrgjødsel
2023,34,3452,999314899,3452,64,3,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Bruk av tilførselsslange,61,DEKAR,570,34770,Miljøvennlig spredning av husdyrgjødsel
2023,34,3452,999314899,3452,64,3,0,Plantevern,Ugrasharving i korn og frøvekster,Ugrasharving i korn og frøvekster,80,DEKAR,109,8720,Redusert bruk av kjemiske plantevernmidler
2023,46,4622,999314848,4622,35,24,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,447,DEKAR,16,7152,Regionalt prioriterte kulturlandskap
2023,46,4622,999314848,4622,35,24,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,702,DEKAR,6,4212,Regionalt prioriterte kulturlandskap
2023,34,3417,999311873,3417,13,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",180,DEKAR,50,9000,Avrenning
2023,34,3417,999311873,3417,13,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",210,DEKAR,34,7140,Avrenning
2023,30,3016,999310737,3016,41,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",120,DEKAR,19,2280,Avrenning
2023,30,3016,999310737,3016,41,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",120,DEKAR,6,720,Avrenning
2023,30,3016,999310737,3016,41,2,0,Avrenning til vann,Ingen jordarbeiding på flomutsatte arealer,Prioriterte områder,120,DEKAR,25,3000,Avrenning
2023,30,3043,999310222,3043,90,9,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,155,DEKAR,5,775,Regionalt prioriterte kulturlandskap
2023,30,3043,999310222,3043,90,9,0,Kulturlandskap,Slått av verdifulle jordbrukslandskap,Slått av verdifulle jordbrukslandskap,55,DEKAR,77,4235,Regionalt prioriterte kulturlandskap
2023,42,4226,999309305,,,,,Kulturlandskap,Drift av beitelag,Småfe,28,ANTALL_DYR,1079,30212,Opprettholde kulturlandskapet
2023,15,1577,999309194,,,,,Kulturlandskap,Drift av beitelag,Småfe,20,ANTALL_DYR,570,11400,Opprettholde kulturlandskapet
2023,15,1577,999309194,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,34,850,Opprettholde kulturlandskapet
2023,34,3426,999309119,3426,10,4,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,120,DEKAR,43,5160,Regionalt prioriterte kulturlandskap
2023,34,3426,999309119,3426,10,4,0,Kulturminner og kulturmiljøer,Drift av seter,"Levering til meieri, 6 uker eller mer",120000,ANDEL,1,120000,Setring
2023,34,3426,999309119,3426,10,4,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Beiting,120,DEKAR,20,2400,Nyere tids kulturminner
2023,34,3426,999309119,3426,10,4,0,Kulturminner og kulturmiljøer,Skjøtsel av kulturhistoriske områder,Slått/rydding,120,DEKAR,30,3600,Nyere tids kulturminner
2023,34,3426,999309119,3426,10,4,0,Utslipp til luft,Nedlegging av husdyrgjødsel,Voksende kultur,86,DEKAR,219,18834,Miljøvennlig spredning av husdyrgjødsel
2023,34,3426,999309119,3426,10,4,0,Utslipp til luft,Spredning av husdyrgjødsel med tilførselsslange,Bruk av tilførselsslange,61,DEKAR,219,13359,Miljøvennlig spredning av husdyrgjødsel
2023,11,1160,999309062,1160,12,6,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,177,DEKAR,6,1062,Regionalt prioriterte kulturlandskap
2023,11,1160,999309062,1160,12,6,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,177,DEKAR,1,177,Regionalt prioriterte kulturlandskap
2023,11,1160,999309062,1160,12,6,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,157,DEKAR,7,1099,Regionalt prioriterte kulturlandskap
2023,11,1160,999309062,1160,12,6,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,157,DEKAR,30,4710,Regionalt prioriterte kulturlandskap
2023,38,3804,999309046,3804,217,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",100,DEKAR,11,1100,Avrenning
2023,38,3804,999309046,3804,217,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",140,DEKAR,14,1960,Avrenning
2023,38,3804,999309046,3804,217,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",250,DEKAR,30,7500,Avrenning
2023,38,3804,999309046,3804,217,2,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",250,DEKAR,17,4250,Avrenning
2023,46,4650,999308732,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,205,6150,Opprettholde kulturlandskapet
2023,46,4650,999308732,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,195,6825,Opprettholde kulturlandskapet
2023,46,4639,999308570,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,7577,227310,Opprettholde kulturlandskapet
2023,46,4639,999308570,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,701,24535,Opprettholde kulturlandskapet
2023,50,5027,999308058,,,,,Kulturlandskap,Drift av beitelag,Småfe,42,ANTALL_DYR,2199,92358,Opprettholde kulturlandskapet
2023,50,5027,999308058,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,83,ANTALL_DYR,292,24236,Opprettholde kulturlandskapet
2023,15,1560,999307876,,,,,Kulturlandskap,Drift av beitelag,Småfe,20,ANTALL_DYR,1268,25360,Opprettholde kulturlandskapet
2023,15,1577,999307744,,,,,Kulturlandskap,Drift av beitelag,Småfe,20,ANTALL_DYR,132,2640,Opprettholde kulturlandskapet
2023,15,1577,999307744,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,184,4600,Opprettholde kulturlandskapet
2023,50,5025,999307701,,,,,Kulturlandskap,Drift av beitelag,Småfe,42,ANTALL_DYR,2211,92862,Opprettholde kulturlandskapet
2023,50,5025,999307701,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,83,ANTALL_DYR,154,12782,Opprettholde kulturlandskapet
2023,46,4647,999307663,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1813,54390,Opprettholde kulturlandskapet
2023,46,4647,999307663,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,308,10780,Opprettholde kulturlandskapet
2023,46,4647,999307558,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,281,8430,Opprettholde kulturlandskapet
2023,46,4647,999307558,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,71,2485,Opprettholde kulturlandskapet
2023,46,4618,999307507,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,110,3300,Opprettholde kulturlandskapet
2023,46,4611,999307191,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,403,12090,Opprettholde kulturlandskapet
2023,46,4611,999307191,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,16,560,Opprettholde kulturlandskapet
2023,34,3446,999306896,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,6157,184710,Opprettholde kulturlandskapet
2023,46,4647,999305199,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,834,25020,Opprettholde kulturlandskapet
2023,46,4647,999305199,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,223,7805,Opprettholde kulturlandskapet
2023,34,3454,999305148,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1037,31110,Opprettholde kulturlandskapet
2023,34,3454,999305148,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,60,ANTALL_DYR,50,3000,Opprettholde kulturlandskapet
2023,54,5401,999305040,5401,136,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i utmark,Småfe,51,ANTALL_DYR,240,12240,Regionalt prioriterte kulturlandskap
2023,54,5401,999305040,5401,136,1,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,57,DEKAR,115,6555,Miljøvennlig spredning av husdyrgjødsel
2023,34,3454,999304915,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1687,50610,Opprettholde kulturlandskapet
2023,34,3454,999304915,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,60,ANTALL_DYR,251,15060,Opprettholde kulturlandskapet
2023,46,4618,999304834,4618,162,6,0,Kulturlandskap,Drift av bratt fruktareal,Overflatedyrka og fulldyrka 1:5,867,DEKAR,4,3468,Regionalt prioriterte kulturlandskap
2023,46,4618,999304834,4618,162,6,0,Kulturlandskap,Drift av bratt fruktareal,Overflatedyrka og fulldyrka 1:3,1301,DEKAR,6,7806,Regionalt prioriterte kulturlandskap
2023,46,4611,999304818,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1046,31380,Opprettholde kulturlandskapet
2023,46,4618,999304214,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,912,27360,Opprettholde kulturlandskapet
2023,46,4618,999304214,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,14,490,Opprettholde kulturlandskapet
2023,11,1133,999304125,,,,,Kulturlandskap,Drift av beitelag,Småfe,25,ANTALL_DYR,1344,33600,Opprettholde kulturlandskapet
2023,34,3439,999303846,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,3153,94590,Opprettholde kulturlandskapet
2023,34,3439,999303846,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,60,ANTALL_DYR,136,8160,Opprettholde kulturlandskapet
2023,11,1146,999303641,1146,185,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,177,DEKAR,1,177,Regionalt prioriterte kulturlandskap
2023,11,1146,999303641,1146,185,2,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,177,DEKAR,2,354,Regionalt prioriterte kulturlandskap
2023,11,1146,999303641,1146,185,2,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,157,DEKAR,15,2355,Regionalt prioriterte kulturlandskap
2023,11,1146,999303641,1146,185,2,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,157,DEKAR,22,3454,Regionalt prioriterte kulturlandskap
2023,15,1579,999303633,1579,56,2,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,74,DEKAR,111,8214,Miljøvennlig spredning av husdyrgjødsel
2023,34,3433,999303439,3433,101,3,0,Kulturlandskap,"Beiting av verdifulle jordbrukslandskap i innmark, dekar","Beiting av verdifulle jordbrukslandskap i innmark, dekar",100,DEKAR,50,5000,Regionalt prioriterte kulturlandskap
2023,34,3433,999303439,3433,101,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,120,DEKAR,58,6960,Regionalt prioriterte kulturlandskap
2023,34,3433,999303439,3433,101,3,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,120,DEKAR,5,600,Regionalt prioriterte kulturlandskap
2023,34,3433,999303439,3433,101,3,0,Biologisk mangfold,Skjøtsel av trua naturtyper,Beiting,150,DEKAR,30,4500,Prioriterte naturverdier
2023,34,3433,999303439,3433,101,3,0,Utslipp til luft,Spredning av all husdyrgjødsel om våren/i vekstsesongen,Voksende kultur,71,DEKAR,32,2272,Miljøvennlig spredning av husdyrgjødsel
2023,11,1144,999303382,1144,20,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:5,157,DEKAR,13,2041,Regionalt prioriterte kulturlandskap
2023,11,1144,999303382,1144,20,1,0,Kulturlandskap,Drift av bratt areal,Innmarksbeite 1:3,157,DEKAR,16,2512,Regionalt prioriterte kulturlandskap
2023,11,1144,999303382,1144,20,1,0,Biologisk mangfold,Skjøtsel av biologisk verdifulle arealer,Beiting,300,DEKAR,108,32400,Prioriterte naturverdier
2023,11,1144,999303382,1144,20,1,0,Friluftsliv,Vedlikehold av turstier i jordbrukslandskapet,Høy tilrettelegging,9,METER,590,5310,Turmuligheter og tilgjengelighet
2023,38,3909,999303331,3805,4135,3,0,Biologisk mangfold,Soner for pollinerende insekter,Egen stripe - generell frøblanding,10,METER,410,4100,Prioriterte naturverdier
2023,38,3909,999303331,3805,4135,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, prioriterte områder",100,DEKAR,48,4800,Avrenning
2023,38,3909,999303331,3805,4135,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, prioriterte områder",140,DEKAR,24,3360,Avrenning
2023,38,3909,999303331,3805,4135,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 3, prioriterte områder",250,DEKAR,6,1500,Avrenning
2023,38,3909,999303331,3805,4135,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 1, med dråg, prioriterte områder",140,DEKAR,37,5180,Avrenning
2023,38,3909,999303331,3805,4135,3,0,Avrenning til vann,Ingen jordarbeiding om høsten,"Erosjonsklasse 2, med dråg, prioriterte områder",250,DEKAR,1,250,Avrenning
2023,15,1577,999303218,,,,,Kulturlandskap,Drift av beitelag,Småfe,20,ANTALL_DYR,433,8660,Opprettholde kulturlandskapet
2023,15,1577,999303218,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,25,ANTALL_DYR,105,2625,Opprettholde kulturlandskapet
2023,11,1108,999303153,,,,,Kulturlandskap,Drift av beitelag,Småfe,25,ANTALL_DYR,851,21275,Opprettholde kulturlandskapet
2023,50,5047,999302882,,,,,Kulturlandskap,Drift av beitelag,Småfe,42,ANTALL_DYR,4072,171024,Opprettholde kulturlandskapet
2023,50,5047,999302882,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,83,ANTALL_DYR,67,5561,Opprettholde kulturlandskapet
2023,50,5026,999302718,,,,,Kulturlandskap,Drift av beitelag,Småfe,42,ANTALL_DYR,1492,62664,Opprettholde kulturlandskapet
2023,50,5026,999302718,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,83,ANTALL_DYR,479,39757,Opprettholde kulturlandskapet
2023,46,4650,999302459,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1259,37770,Opprettholde kulturlandskapet
2023,46,4621,999302181,4621,114,7,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,447,DEKAR,69,30843,Regionalt prioriterte kulturlandskap
2023,46,4621,999302181,4621,114,7,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,702,DEKAR,18,12636,Regionalt prioriterte kulturlandskap
2023,50,5021,999301673,,,,,Kulturlandskap,Drift av beitelag,Småfe,42,ANTALL_DYR,2167,91014,Opprettholde kulturlandskapet
2023,50,5021,999301673,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,83,ANTALL_DYR,184,15272,Opprettholde kulturlandskapet
2023,46,4619,999301533,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,1069,32070,Opprettholde kulturlandskapet
2023,46,4619,999301533,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,20,700,Opprettholde kulturlandskapet
2023,46,4649,999301517,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,790,23700,Opprettholde kulturlandskapet
2023,46,4649,999301517,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,221,7735,Opprettholde kulturlandskapet
2023,42,4220,999301193,,,,,Kulturlandskap,Drift av beitelag,Småfe,28,ANTALL_DYR,1078,30184,Opprettholde kulturlandskapet
2023,42,4220,999301193,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,28,ANTALL_DYR,36,1008,Opprettholde kulturlandskapet
2023,46,4602,999301134,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,592,17760,Opprettholde kulturlandskapet
2023,46,4602,999301134,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,35,ANTALL_DYR,278,9730,Opprettholde kulturlandskapet
2023,34,3423,999300995,,,,,Kulturlandskap,Drift av beitelag,Småfe,30,ANTALL_DYR,692,20760,Opprettholde kulturlandskapet
2023,34,3423,999300995,,,,,Kulturlandskap,Drift av beitelag,Hest/storfe,60,ANTALL_DYR,86,5160,Opprettholde kulturlandskapet
2023,18,1871,999300936,1871,25,14,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Moderat beitetrykk,450,DEKAR,143,64350,Prioriterte naturverdier
2023,18,1871,999300936,1871,25,14,0,Biologisk mangfold,Friarealer for gås i Trøndelag og Nordland,Lavt beitetrykk,230,DEKAR,20,4600,Prioriterte naturverdier
2023,30,3045,999300456,3045,157,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,155,DEKAR,39,6045,Regionalt prioriterte kulturlandskap
2023,30,3045,999300456,3045,157,1,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,235,DEKAR,8,1880,Regionalt prioriterte kulturlandskap
2023,30,3045,999300456,3045,157,1,0,Kulturlandskap,Slått av verdifulle jordbrukslandskap,Slått av verdifulle jordbrukslandskap,55,DEKAR,29,1595,Regionalt prioriterte kulturlandskap
2023,46,4640,999299474,4640,202,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:5,447,DEKAR,27,12069,Regionalt prioriterte kulturlandskap
2023,46,4640,999299474,4640,202,8,0,Kulturlandskap,Drift av bratt areal,Overflatedyrka og fulldyrka 1:3,702,DEKAR,15,10530,Regionalt prioriterte kulturlandskap
