"orgnr";"komnr";"gardsnr";"bruksnr";"festenr";"produsentnummer_8";"produsentnummer_10"
"998009804";"1119";"64";"13";"0";"11190563";"1119056362"
"992132868";"1119";"64";"15";"0";"11190094";"1119009437"
"985230080";"1119";"64";"17";"0";"11190095";"1119009585"
"982818184";"1119";"64";"18";"0";"11190564";"1119056487"
"982759668";"1119";"65";"2";"0";"11190097";"1119009775"
"983529704";"1119";"66";"1";"0";"11190098";"1119009874"
"992172061";"1119";"66";"3";"0";"11190166";"1119016655"
"969373726";"1119";"67";"1";"0";"11190618";"1119061859"
"957455255";"1119";"67";"1";"0";"11190618";"1119061867"
"996341534";"1119";"67";"2";"0";"11190273";"1119027314"
"969190370";"1119";"67";"6";"0";"11190215";"1119021572"
"969242443";"1119";"67";"7";"0";"11190275";"1119027538"
"917467617";"1119";"67";"7";"0";"11190275";"1119027520"
"990696217";"1119";"67";"8";"0";"11190652";"1119065249"
"913979133";"1119";"68";"1";"0";"11190251";"1119025144"
"977562783";"1119";"68";"6";"0";"11190637";"1119063772"
"984866526";"1119";"68";"7";"0";"11190225";"1119022547"
"970443789";"1119";"68";"7";"0";"11190225";"1119022554"
"895257532";"1119";"68";"23";"0";"11191129";"1119112942"
"969307871";"1119";"68";"25";"0";"11191130";"1119113015"
"979436645";"1119";"68";"28";"0";"11191157";"1119115721"
"969372207";"1119";"69";"2";"0";"11190294";"1119029450"
"986912541";"1119";"69";"2";"0";"11190294";"1119029484"
"985015783";"1119";"69";"2";"0";"11190294";"1119029492"
"969243148";"1119";"69";"3";"0";"11190667";"1119066759"
"969085305";"1119";"69";"4";"0";"11190654";"1119065421"
"929067649";"1119";"69";"7";"0";"11190066";"1119006649"
"914467969";"1119";"69";"12";"0";"11190668";"1119066858"
"970392181";"1119";"69";"12";"0";"11190668";"1119066833"
"981712706";"1119";"70";"1";"0";"11190217";"1119021739"
"969802562";"1119";"70";"3";"0";"11190262";"1119026258"
"987648481";"1119";"70";"4";"0";"11190297";"1119029732"
"926013807";"1119";"70";"5";"0";"11190250";"1119025011"
"924881860";"1119";"70";"6";"0";"11190263";"1119026373"
"980426033";"1119";"70";"7";"0";"11190256";"1119025672"
"982369800";"1119";"70";"14";"0";"11190265";"1119026563"
"918967605";"1119";"70";"15";"0";"11190257";"1119025714"
"987581344";"1119";"70";"16";"0";"11190641";"1119064168"
"987653388";"1119";"70";"17";"0";"11190635";"1119063582"
"980708616";"1119";"71";"1";"0";"11190639";"1119063962"
"925055743";"1119";"71";"1";"0";"11190639";"1119063970"
"979730896";"1119";"71";"6";"0";"11190232";"1119023255"
"929281829";"1119";"71";"6";"0";"11190232";"1119023248"
"969802783";"1119";"71";"8";"0";"11190274";"1119027454"
"980536130";"1119";"71";"9";"0";"11190230";"1119023065"
"999277012";"1119";"71";"10";"0";"11190229";"1119022976"
"987648686";"1119";"71";"10";"0";"11190229";"1119022968"
"999347975";"1119";"71";"10";"0";"11190229";"1119022935"
"989313509";"1119";"71";"11";"0";"11190228";"1119022869"
"880733052";"1119";"71";"13";"0";"11190231";"1119023198"
"982978637";"1119";"71";"16";"0";"11190226";"1119022679"
"884291852";"1119";"72";"1";"0";"11190277";"1119027728"
"969933810";"1119";"72";"2";"0";"11190276";"1119027629"
"813011182";"1119";"72";"3";"0";"11190655";"1119065587"
"984106513";"1119";"72";"3";"0";"11190655";"1119065553"
"970270272";"1119";"72";"3";"0";"11190655";"1119065512"
"989798006";"1119";"72";"3";"0";"11190655";"1119065579"
"990951993";"1119";"73";"1";"0";"11190266";"1119026654"
"997708148";"1119";"76";"1";"0";"11190282";"1119028247"
"820063902";"1119";"76";"2";"0";"11190233";"1119023388"
"970452966";"1119";"76";"10";"0";"11190267";"1119026746"
"969145863";"1119";"76";"11";"0";"11190234";"1119023420"
"985241260";"1119";"76";"14";"0";"11190268";"1119026878"
"971196408";"1119";"76";"20";"0";"11190642";"1119064267"
"912997073";"1119";"76";"89";"0";"11190269";"1119026977"
"922877963";"1119";"76";"93";"0";"11190625";"1119062568"
"999120601";"1119";"76";"187";"0";"11190649";"1119064937"
"969798573";"1119";"77";"1";"0";"11190288";"1119028866"
"975868834";"1119";"77";"57";"0";"11190626";"1119062667"
"988932485";"1119";"78";"1";"0";"11190628";"1119062873"
"998692733";"1119";"78";"4";"0";"11190633";"1119063327"
"969801507";"1119";"79";"4";"0";"11190236";"1119023610"
"982818028";"1119";"79";"5";"0";"11190235";"1119023529"
"988396494";"1119";"79";"6";"0";"11190665";"1119066544"
"923947043";"1119";"79";"8";"0";"11190630";"1119063020"
"986352805";"1119";"79";"8";"0";"11190630";"1119063012"
"986738029";"1119";"79";"10";"0";"11190239";"1119023925"
"921816464";"1119";"79";"24";"0";"11191042";"1119104220"
"992225572";"1119";"80";"1";"0";"11190270";"1119027074"
"922197903";"1119";"80";"1";"0";"11190270";"1119027090"
"998865557";"1119";"80";"1";"0";"11190270";"1119027082"
"988669660";"1119";"80";"3";"0";"11190293";"1119029336"
"914739667";"1119";"80";"4";"0";"11190292";"1119029245"
"975875628";"1119";"81";"1";"0";"11190260";"1119026076"
"984176120";"1119";"81";"2";"0";"11190631";"1119063145"
"920626726";"1119";"81";"2";"0";"11190631";"1119063194"
"969269821";"1119";"81";"4";"0";"11190063";"1119006318"
"969080419";"1119";"81";"9";"0";"11190258";"1119025821"
"969798565";"1119";"82";"1";"0";"11190216";"1119021622"
"996384209";"1119";"82";"3";"0";"11190632";"1119063269"
"988742406";"1119";"82";"4";"0";"11190241";"1119024139"
"928466507";"1119";"82";"6";"0";"11190245";"1119024584"
"875824422";"1119";"83";"1";"0";"11190242";"1119024295"
"987653345";"1119";"83";"7";"0";"11190210";"1119021069"
"920045057";"1119";"83";"10";"0";"11190209";"1119020947"
"931235680";"1119";"84";"2";"0";"11190368";"1119036810"
"999223885";"1119";"84";"3";"0";"11190746";"1119074696"
"914005167";"1119";"84";"4";"0";"11190745";"1119074530"
"994639242";"1119";"84";"6";"0";"11190935";"1119093555"
"983255566";"1119";"86";"7";"0";"11190381";"1119038196"
"969814781";"1119";"87";"1";"0";"11190951";"1119095113"
"970346538";"1119";"89";"3";"0";"11190378";"1119037826"
"920960626";"1119";"92";"1";"0";"11190364";"1119036414"
"970115625";"1119";"93";"2";"0";"11190369";"1119036950"
"969270242";"1119";"93";"3";"0";"11190741";"1119074126"
"927248603";"1119";"95";"1";"0";"11190374";"1119037453"
"986423621";"1119";"95";"53";"0";"11190732";"1119073219"
"869504092";"1119";"95";"58";"0";"11190366";"1119036612"
"984175183";"1119";"95";"60";"0";"11190365";"1119036521"
"930256307";"1119";"95";"61";"0";"11190733";"1119073391"
"969269813";"1119";"95";"201";"0";"11191126";"1119112678"
"981209621";"1119";"96";"1";"0";"11190371";"1119037180"
"982078644";"1119";"96";"1";"0";"11190371";"1119037172"
"984803303";"1119";"96";"2";"0";"11190373";"1119037354"
"969370476";"1119";"97";"1";"0";"11190983";"1119098356"
"918482113";"1119";"97";"1";"0";"11190983";"1119098349"
"928220265";"1119";"98";"3";"0";"11190352";"1119035275"
"979370946";"1119";"100";"1";"0";"11190354";"1119035432"
"969795132";"1119";"101";"1";"0";"11190711";"1119071197"
"985264228";"1119";"101";"1";"0";"11190711";"1119071155"
"998766338";"1119";"102";"1";"0";"11190335";"1119033544"
"969499983";"1119";"102";"1";"0";"11190335";"1119033528"
"913570510";"1119";"102";"2";"0";"11190319";"1119031902"
"991831738";"1119";"102";"2";"0";"11190319";"1119031985"
"914990734";"1119";"102";"13";"0";"11190919";"1119091955"
"894781262";"1119";"103";"2";"0";"11190330";"1119033056"
"970154337";"1119";"103";"3";"0";"11190329";"1119032967"
"993544256";"1119";"103";"3";"0";"11190329";"1119032975"
"927801159";"1119";"103";"4";"0";"11190328";"1119032843"
"969797674";"1119";"103";"8";"0";"11190325";"1119032520"
"979667698";"1119";"103";"11";"0";"11190324";"1119032470"
"997806174";"1119";"104";"1";"0";"11190247";"1119024766"
"969370468";"1119";"105";"1";"0";"11190302";"1119030227"
"937895321";"1119";"105";"1";"0";"11190302";"1119030284"
"969307464";"1119";"105";"3";"0";"11190350";"1119035028"
"977110483";"1119";"105";"8";"0";"11190310";"1119031050"
"989868349";"1119";"106";"1";"0";"11190343";"1119034351"
"979226187";"1119";"107";"1";"0";"11190344";"1119034435"
"970112480";"1119";"107";"4";"0";"11190346";"1119034625"
"911620855";"1119";"108";"1";"0";"11190323";"1119032363"
"986337393";"1119";"108";"39";"0";"11190321";"1119032124"
"917876231";"1119";"108";"39";"0";"11190321";"1119032157"
"997947231";"1119";"109";"1";"0";"11190708";"1119070868"
"996020126";"1119";"109";"5";"0";"11190349";"1119034963"
"969580233";"1119";"110";"1";"0";"11190320";"1119032025"
"913010396";"1119";"110";"4";"0";"11190671";"1119067161"
"969796503";"1119";"110";"4";"0";"11190671";"1119067179"
"991912371";"1119";"111";"1";"0";"11190303";"1119030342"
"869306002";"1119";"111";"1";"0";"11190303";"1119030326"
"999543731";"1119";"111";"3";"0";"11190342";"1119034252"
"992022167";"1119";"111";"4";"0";"11190304";"1119030474"
"999162770";"1119";"111";"5";"0";"11190341";"1119034179"
"895071072";"1119";"111";"8";"0";"11190684";"1119068425"
"998239249";"1119";"111";"9";"0";"11190681";"1119068185"
"955862104";"1119";"111";"11";"0";"11190715";"1119071569"
"916531214";"1119";"111";"11";"0";"11190715";"1119071585"
"920446957";"1119";"111";"15";"0";"11190682";"1119068268"
"922105758";"1119";"111";"19";"0";"11191188";"1119118816"
"981678923";"1119";"112";"2";"0";"11190246";"1119024675"
"889884452";"1119";"112";"2";"0";"11190246";"1119024642"
"969802589";"1119";"112";"4";"0";"11190313";"1119031324"
"931154656";"1119";"114";"1";"0";"11190676";"1119067658"
"989278320";"1119";"114";"1";"0";"11190676";"1119067633"
"992161507";"1119";"114";"1";"0";"11190676";"1119067641"
"986327533";"1119";"114";"2";"0";"11190255";"1119025573"
"969084996";"1119";"115";"1";"0";"11190224";"1119022422"
"987517360";"1119";"115";"5";"0";"11190248";"1119024832"
"924398833";"1119";"115";"9";"0";"11190675";"1119067534"
"912641155";"1119";"115";"9";"0";"11190675";"1119067526"
"812891022";"1119";"115";"21";"0";"11190351";"1119035150"
"920134688";"1119";"115";"26";"0";"11191166";"1119116620"
"929912438";"1119";"116";"1";"0";"11190690";"1119069076"
"985249385";"1119";"116";"1";"0";"11190690";"1119069050"
"969085062";"1119";"116";"3";"0";"11190698";"1119069845"
"986438882";"1119";"116";"4";"0";"11190336";"1119033650"
"996093689";"1119";"116";"7";"0";"11190305";"1119030565"
"985256608";"1119";"116";"20";"0";"11190691";"1119069175"
"995022737";"1119";"116";"21";"0";"11190306";"1119030680"
"912993302";"1119";"117";"1";"0";"11190314";"1119031472"
"920181228";"1119";"117";"2";"0";"11190692";"1119069233"
"913505115";"1119";"117";"4";"0";"11190693";"1119069381"
"971053062";"1119";"117";"6";"0";"11190694";"1119069464"
"916350953";"1119";"118";"1";"0";"11190716";"1119071627"
"969581515";"1119";"118";"2";"0";"11190700";"1119070058"
"996358100";"1119";"118";"4";"0";"11190338";"1119033833"
"988990825";"1119";"118";"5";"0";"11190337";"1119033767"
"969085593";"1119";"118";"5";"0";"11190337";"1119033759"
"929360249";"1119";"118";"19";"0";"11190340";"1119034088"
"982197678";"1119";"118";"21";"0";"11190701";"1119070173"
"976470370";"1119";"119";"1";"0";"11190712";"1119071221"
"969809931";"1119";"119";"1";"0";"11190712";"1119071296"
"925076988";"1119";"119";"4";"0";"11190717";"1119071775"
"922638594";"1119";"119";"5";"0";"11190702";"1119070280"
"916283814";"1119";"119";"5";"0";"11190702";"1119070298"
"986315152";"1119";"120";"1";"0";"11190710";"1119071031"
"970490426";"1119";"121";"2";"0";"11190356";"1119035622"
"922913552";"1119";"121";"2";"0";"11190356";"1119035648"
"975911209";"1119";"124";"1";"0";"11190546";"1119054664"
"999296785";"1119";"99999";"3051";"0";"11190995";"1119099511"
"954359522";"1119";"99999";"3091";"0";"11190999";"1119099925"
"916661681";"1120";"1";"7";"0";"11200297";"1120029762"
"954284123";"1120";"1";"712";"0";"11200865";"1120086515"
"969190230";"1120";"2";"1";"0";"11200051";"1120005150"
"969580551";"1120";"2";"4";"0";"11200288";"1120028855"
"923238913";"1120";"2";"10";"0";"11200262";"1120026230"
"977128226";"1120";"3";"1";"0";"11200238";"1120023823"
"982565618";"1120";"3";"6";"0";"11200255";"1120025588"
"970447032";"1120";"3";"6";"0";"11200255";"1120025562"
"979487967";"1120";"3";"9";"0";"11200237";"1120023724"
"982922895";"1120";"3";"13";"0";"11200241";"1120024136"
"977227569";"1120";"3";"13";"0";"11200241";"1120024144"
"883217322";"1120";"3";"15";"0";"11200242";"1120024268"
"912266303";"1120";"3";"16";"0";"11200239";"1120023963"
"926376594";"1120";"3";"19";"0";"11200059";"1120005978"
"969307820";"1120";"3";"21";"0";"11200011";"1120001134"
"986659528";"1120";"3";"26";"0";"11200040";"1120004039"
"854451022";"1120";"3";"48";"0";"11200035";"1120003544"
"976041712";"1120";"4";"1";"0";"11200336";"1120033624"
"833018892";"1120";"4";"2";"0";"11200285";"1120028541"
"991895876";"1120";"4";"2";"0";"11200285";"1120028533"
"983250602";"1120";"4";"9";"0";"11200066";"1120006620"
"833212532";"1120";"4";"9";"0";"11200066";"1120006646"
"974500957";"1120";"5";"3";"0";"11200281";"1120028137"
"994853619";"1120";"5";"5";"0";"11200287";"1120028764"
"932778521";"1120";"6";"4";"0";"11200099";"1120009939"
"869306622";"1120";"6";"17";"0";"11200028";"1120002835"
"981226682";"1120";"6";"18";"0";"11200102";"1120010226"
"986950613";"1120";"6";"19";"0";"11200100";"1120010069"
"991705503";"1120";"6";"19";"0";"11200100";"1120010077"
"927791765";"1120";"6";"43";"0";"11200933";"1120093388"
"974778483";"1120";"7";"1";"0";"11200146";"1120014640"
"986479023";"1120";"7";"3";"0";"11200422";"1120042252"
"986468994";"1120";"7";"4";"0";"11200152";"1120015266"
"920380603";"1120";"7";"8";"0";"11200452";"1120045297"
"975896862";"1120";"7";"11";"0";"11200139";"1120013998"
"982322596";"1120";"8";"1";"0";"11200458";"1120045826"
"885303862";"1120";"8";"2";"0";"11200038";"1120003833"
"985869332";"1120";"8";"3";"0";"11200456";"1120045628"
"869083682";"1120";"8";"8";"0";"11200132";"1120013220"
"929332733";"1120";"8";"15";"0";"11200031";"1120003130"
"986522824";"1120";"8";"15";"0";"11200031";"1120003122"
"969443341";"1120";"9";"2";"0";"11200143";"1120014350"
"969209322";"1120";"9";"3";"0";"11200133";"1120013352"
"987558652";"1120";"9";"4";"0";"11200447";"1120044720"
"975945545";"1120";"9";"8";"0";"11200444";"1120044423"
"969271761";"1120";"9";"17";"0";"11200428";"1120042831"
"927031787";"1120";"9";"34";"0";"11200141";"1120014111"
"995021927";"1120";"9";"34";"0";"11200141";"1120014194"
"974766795";"1120";"9";"134";"0";"11200838";"1120083819"
"995945614";"1120";"10";"4";"0";"11200433";"1120043391"
"870489862";"1120";"10";"4";"0";"11200433";"1120043375"
"984891180";"1120";"11";"1";"0";"11200130";"1120013089"
"891946732";"1120";"11";"1";"0";"11200130";"1120013071"
"969804603";"1120";"11";"2";"0";"11200030";"1120003015"
"930630578";"1120";"11";"3";"0";"11200134";"1120013469"
"969080710";"1120";"11";"6";"0";"11200131";"1120013121"
"969803208";"1120";"11";"7";"0";"11200125";"1120012529"
"969306611";"1120";"12";"3";"0";"11200278";"1120027857"
"986716572";"1120";"13";"2";"0";"11200232";"1120023278"
"977170737";"1120";"13";"5";"0";"11200332";"1120033228"
"982374456";"1120";"14";"1";"0";"11200120";"1120012016"
"982754283";"1120";"14";"1";"0";"11200120";"1120012099"
"969502380";"1120";"14";"2";"0";"11200127";"1120012750"
"913902564";"1120";"14";"4";"0";"11200128";"1120012867"
"979913206";"1120";"14";"8";"0";"11200121";"1120012172"
"993339261";"1120";"14";"8";"0";"11200121";"1120012180"
"916330022";"1120";"14";"10";"0";"11200123";"1120012321"
"888434372";"1120";"14";"12";"0";"11200144";"1120014442"
"985253463";"1120";"14";"25";"0";"11200424";"1120042435"
"988977977";"1120";"14";"26";"0";"11200437";"1120043797"
"981405978";"1120";"14";"26";"0";"11200437";"1120043771"
"983034357";"1120";"15";"3";"0";"11200137";"1120013774"
"922236313";"1120";"15";"7";"0";"11200454";"1120045420"
"916931182";"1120";"15";"11";"0";"11200423";"1120042344"
"976501616";"1120";"15";"11";"0";"11200423";"1120042336"
"997937066";"1120";"15";"14";"0";"11200148";"1120014814"
"856080382";"1120";"15";"16";"0";"11200453";"1120045370"
"979294921";"1120";"15";"16";"0";"11200453";"1120045388"
"969804395";"1120";"15";"34";"0";"11200774";"1120077415"
"986403329";"1120";"15";"107";"0";"11200899";"1120089915"
"988983837";"1120";"16";"1";"0";"11200450";"1120045081"
"931892126";"1120";"16";"1";"0";"11200450";"1120045008"
"912282759";"1120";"16";"3";"0";"11200149";"1120014962"
"981507371";"1120";"17";"1";"0";"11200620";"1120062078"
"991353240";"1120";"17";"1";"0";"11200620";"1120062094"
"981542479";"1120";"17";"5";"0";"11200198";"1120019862"
"931908596";"1120";"17";"8";"0";"11200690";"1120069040"
"969307014";"1120";"17";"10";"0";"11200047";"1120004757"
"921367279";"1120";"17";"13";"0";"11200215";"1120021546"
"984052316";"1120";"17";"14";"0";"11200654";"1120065444"
"920504671";"1120";"17";"14";"0";"11200654";"1120065451"
"869082562";"1120";"17";"26";"0";"11200202";"1120020266"
"971024364";"1120";"17";"34";"0";"11200653";"1120065360"
"980273830";"1120";"18";"2";"0";"11200711";"1120071178"
"926416685";"1120";"18";"3";"0";"11200651";"1120065162"
"969370565";"1120";"18";"4";"0";"11200749";"1120074917"
"969305844";"1120";"18";"5";"0";"11200626";"1120062656"
"970565299";"1120";"18";"7";"0";"11200695";"1120069552"
"912025896";"1120";"18";"9";"0";"11200657";"1120065717"
"969171031";"1120";"18";"15";"0";"11200020";"1120002025"
"992048468";"1120";"18";"19";"0";"11200200";"1120020084"
"985834350";"1120";"18";"20";"0";"11200184";"1120018492"
"954533646";"1120";"18";"42";"0";"11200191";"1120019136"
"915165435";"1120";"18";"76";"0";"11200628";"1120062870"
"831434082";"1120";"18";"78";"0";"11200689";"1120068943"
"993462535";"1120";"18";"86";"0";"11200697";"1120069776"
"894232242";"1120";"19";"1";"0";"11200688";"1120068877"
"976062264";"1120";"19";"2";"0";"11200177";"1120017726"
"991435999";"1120";"19";"4";"0";"11200687";"1120068786"
"985889538";"1120";"19";"22";"0";"11200614";"1120061435"
"969501074";"1120";"19";"44";"0";"11200834";"1120083413"
"985638640";"1120";"19";"44";"0";"11200834";"1120083421"
"869407372";"1120";"20";"4";"0";"11200681";"1120068117"
"954646564";"1120";"20";"6";"0";"11200045";"1120004567"
"975379760";"1120";"20";"6";"0";"11200045";"1120004526"
"885336922";"1120";"20";"9";"0";"11200170";"1120017049"
"979906005";"1120";"20";"10";"0";"11200302";"1120030224"
"926041223";"1120";"20";"15";"0";"11200920";"1120092018"
"919531444";"1120";"20";"17";"0";"11200176";"1120017650"
"923639772";"1120";"20";"29";"0";"11200886";"1120088636"
"928181308";"1120";"21";"1";"0";"11200227";"1120022734"
"998237149";"1120";"21";"3";"0";"11200678";"1120067879"
"986570349";"1120";"21";"6";"0";"11200201";"1120020167"
"897716542";"1120";"21";"7";"0";"11200679";"1120067978"
"976040597";"1120";"21";"8";"0";"11200225";"1120022569"
"969372452";"1120";"21";"11";"0";"11200226";"1120022619"
"969084848";"1120";"22";"2";"0";"11200341";"1120034127"
"980687996";"1120";"22";"3";"0";"11200294";"1120029465"
"924722444";"1120";"22";"4";"0";"11200017";"1120001753"
"997705580";"1120";"23";"1";"0";"11200279";"1120027931"
"915442552";"1120";"23";"1";"0";"11200279";"1120027923"
"994799010";"1120";"23";"2";"0";"11200256";"1120025661"
"981542452";"1120";"23";"3";"0";"11200318";"1120031834"
"984313969";"1120";"23";"4";"0";"11200289";"1120028988"
"969208989";"1120";"23";"4";"0";"11200289";"1120028921"
"920798225";"1120";"23";"4";"0";"11200289";"1120028913"
"969581876";"1120";"23";"5";"0";"11200292";"1120029275"
"930877972";"1120";"23";"7";"0";"11200259";"1120025984"
"970571442";"1120";"23";"10";"0";"11200264";"1120026446"
"971119551";"1120";"23";"10";"0";"11200264";"1120026453"
"927879190";"1120";"24";"1";"0";"11200293";"1120029366"
"969190001";"1120";"24";"3";"0";"11200283";"1120028350"
"970310541";"1120";"24";"4";"0";"11200316";"1120031610"
"922252602";"1120";"24";"9";"0";"11200326";"1120032642"
"929398831";"1120";"24";"12";"0";"11200327";"1120032766"
"969497905";"1120";"24";"13";"0";"11200306";"1120030620"
"979117108";"1120";"24";"16";"0";"11200067";"1120006737"
"976040627";"1120";"24";"18";"0";"11200315";"1120031529"
"986204768";"1120";"24";"21";"0";"11200270";"1120027063"
"985927421";"1120";"24";"23";"0";"11200819";"1120081920"
"913854934";"1120";"24";"24";"0";"11200006";"1120000664"
"969498472";"1120";"24";"31";"0";"11200236";"1120023617"
"989016164";"1120";"24";"60";"0";"11200902";"1120090210"
"969084538";"1120";"25";"1";"0";"11200046";"1120004666"
"969080060";"1120";"25";"2";"0";"11200266";"1120026628"
"979504136";"1120";"25";"3";"0";"11200268";"1120026834"
"888478272";"1120";"25";"4";"0";"11200325";"1120032550"
"969817233";"1120";"25";"5";"0";"11200269";"1120026966"
"930964905";"1120";"25";"6";"0";"11200265";"1120026560"
"992560754";"1120";"25";"8";"0";"11200267";"1120026750"
"969804468";"1120";"25";"10";"0";"11200324";"1120032410"
"995082403";"1120";"25";"14";"0";"11200303";"1120030364"
"991127615";"1120";"26";"1";"0";"11200052";"1120005242"
"969798239";"1120";"26";"2";"0";"11200313";"1120031347"
"985675937";"1120";"27";"1";"0";"11200195";"1120019532"
"916219857";"1120";"27";"2";"0";"11200611";"1120061187"
"989917129";"1120";"27";"3";"0";"11200627";"1120062789"
"970446133";"1120";"27";"4";"0";"11200194";"1120019466"
"880001272";"1120";"27";"4";"0";"11200194";"1120019433"
"979459726";"1120";"27";"5";"0";"11200617";"1120061732"
"984044194";"1120";"27";"8";"0";"11200694";"1120069446"
"969933144";"1120";"27";"8";"0";"11200694";"1120069453"
"995880075";"1120";"27";"10";"0";"11200691";"1120069172"
"987501227";"1120";"27";"11";"0";"11200209";"1120020969"
"994446568";"1120";"27";"12";"0";"11200175";"1120017528"
"997390253";"1120";"27";"13";"0";"11200662";"1120066269"
"986349685";"1120";"27";"16";"0";"11200169";"1120016934"
"969803968";"1120";"27";"24";"0";"11200185";"1120018583"
"920020607";"1120";"27";"24";"0";"11200185";"1120018591"
"921634641";"1120";"28";"1";"0";"11200693";"1120069396"
"932574152";"1120";"28";"1";"0";"11200693";"1120069321"
"969270587";"1120";"28";"1";"0";"11200693";"1120069313"
"918851216";"1120";"28";"2";"0";"11200696";"1120069651"
"978706177";"1120";"28";"3";"0";"11200619";"1120061997"
"981454898";"1120";"28";"6";"0";"11200188";"1120018823"
"921214065";"1120";"28";"9";"0";"11200496";"1120049638"
"971649224";"1120";"28";"13";"0";"11200621";"1120062136"
"883391012";"1120";"28";"15";"0";"11200199";"1120019953"
"994285602";"1120";"28";"16";"0";"11200666";"1120066657"
"969579340";"1120";"29";"1";"0";"11200516";"1120051659"
"969815036";"1120";"29";"3";"0";"11200206";"1120020647"
"925607479";"1120";"29";"4";"0";"11200699";"1120069982"
"969269945";"1120";"29";"5";"0";"11200663";"1120066350"
"969500744";"1120";"29";"6";"0";"11200207";"1120020753"
"922258376";"1120";"29";"10";"0";"11200506";"1120050628"
"969145855";"1120";"29";"11";"0";"11200640";"1120064033"
"925708771";"1120";"29";"11";"0";"11200640";"1120064058"
"925972142";"1120";"29";"19";"0";"11200181";"1120018187"
"980437167";"1120";"29";"28";"0";"11200208";"1120020829"
"969307715";"1120";"29";"35";"0";"11200724";"1120072432"
"969797461";"1120";"30";"1";"0";"11200549";"1120054927"
"924283149";"1120";"30";"2";"0";"11200490";"1120049059"
"921704232";"1120";"30";"5";"0";"11200488";"1120048846"
"987006641";"1120";"30";"6";"0";"11200486";"1120048663"
"969938170";"1120";"30";"9";"0";"11200542";"1120054224"
"990478953";"1120";"30";"9";"0";"11200542";"1120054240"
"869503932";"1120";"30";"10";"0";"11200553";"1120055312"
"869081612";"1120";"30";"12";"0";"11200552";"1120055221"
"884544122";"1120";"30";"23";"0";"11200568";"1120056823"
"969085755";"1120";"30";"25";"0";"11200517";"1120051725"
"920138640";"1120";"30";"28";"0";"11200543";"1120054364"
"986392203";"1120";"30";"37";"0";"11200605";"1120060569"
"971096071";"1120";"30";"42";"0";"11200492";"1120049281"
"924409576";"1120";"30";"49";"0";"11200545";"1120054562"
"986375376";"1120";"30";"55";"0";"11200495";"1120049596"
"884782902";"1120";"30";"64";"0";"11200935";"1120093511"
"983024726";"1120";"31";"1";"0";"11200161";"1120016173"
"969374064";"1120";"31";"2";"0";"11200514";"1120051451"
"986805656";"1120";"31";"28";"0";"11200513";"1120051352"
"992252855";"1120";"31";"62";"0";"11200571";"1120057169"
"984782500";"1120";"31";"346";"0";"11200896";"1120089642"
"996405931";"1120";"32";"1";"0";"11200717";"1120071772"
"977292395";"1120";"32";"2";"0";"11200563";"1120056369"
"970216294";"1120";"32";"3";"0";"11200153";"1120015332"
"969503166";"1120";"32";"6";"0";"11200508";"1120050859"
"984590598";"1120";"32";"6";"0";"11200508";"1120050818"
"969306883";"1120";"32";"16";"0";"11200524";"1120052459"
"922167044";"1120";"32";"32";"0";"11200878";"1120087836"
"971196920";"1120";"32";"32";"0";"11200878";"1120087810"
"969084864";"1120";"33";"2";"0";"11200649";"1120064926"
"986748660";"1120";"33";"4";"0";"11200642";"1120064223"
"969080753";"1120";"33";"5";"0";"11200704";"1120070477"
"970299963";"1120";"33";"6";"0";"11200647";"1120064736"
"970531580";"1120";"33";"8";"0";"11200212";"1120021231"
"969503174";"1120";"33";"10";"0";"11200192";"1120019219"
"970340939";"1120";"33";"11";"0";"11200645";"1120064520"
"988776734";"1120";"33";"12";"0";"11200702";"1120070261"
"869080772";"1120";"33";"13";"0";"11200636";"1120063621"
"986369554";"1120";"33";"14";"0";"11200178";"1120017866"
"985131945";"1120";"33";"15";"0";"11200644";"1120064496"
"921996144";"1120";"33";"15";"0";"11200644";"1120064439"
"970990313";"1120";"33";"16";"0";"11200625";"1120062524"
"988891495";"1120";"33";"21";"0";"11200900";"1120090038"
"931693131";"1120";"33";"21";"0";"11200900";"1120090053"
"969498723";"1120";"33";"31";"0";"11200750";"1120075013"
"981250672";"1120";"33";"35";"0";"11200211";"1120021165"
"969936070";"1120";"33";"39";"0";"11200703";"1120070360"
"996400743";"1120";"33";"39";"0";"11200703";"1120070378"
"979228058";"1120";"34";"1";"0";"11200632";"1120063233"
"879798442";"1120";"34";"2";"0";"11200551";"1120055155"
"971192771";"1120";"34";"3";"0";"11200021";"1120002132"
"969372282";"1120";"34";"4";"0";"11200624";"1120062417"
"985712506";"1120";"34";"6";"0";"11200631";"1120063142"
"970489681";"1120";"34";"8";"0";"11200700";"1120070030"
"984711344";"1120";"34";"12";"0";"11200544";"1120054463"
"932803356";"1120";"34";"13";"0";"11200509";"1120050974"
"917187509";"1120";"34";"18";"0";"11200503";"1120050362"
"969085240";"1120";"35";"2";"0";"11200596";"1120059629"
"980294749";"1120";"35";"4";"0";"11200595";"1120059561"
"898159612";"1120";"35";"4";"0";"11200595";"1120059595"
"979547749";"1120";"36";"1";"0";"11200600";"1120060072"
"985252653";"1120";"36";"3";"0";"11200572";"1120057284"
"991603786";"1120";"36";"7";"0";"11200530";"1120053028"
"898007782";"1120";"36";"9";"0";"11200158";"1120015837"
